,GS,IP,H,R,ER,BB,SO,HR,HBP,AB,2B,3B,IBB,GDP,SF,SB,CS,PO,BF,Date,Team,Home_Away
0,6.0,53.5,63.0,30.0,26.0,20.0,58.0,11.0,3.0,220.0,14.0,0.0,2.0,7.0,0.0,6.0,1.0,1.0,243.0,2022-09-03,MIA,1
0,6.0,49.5,35.0,13.0,9.0,13.0,58.0,5.0,0.0,191.0,4.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,206.0,2022-09-03,ATL,1
0,6.0,45.1,66.0,50.0,44.0,25.0,51.0,4.0,3.0,211.0,16.0,5.0,0.0,2.0,2.0,0.0,3.0,1.0,244.0,2022-09-03,PHI,1
0,5.0,46.5,31.0,10.0,9.0,15.0,57.0,3.0,1.0,169.0,7.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,187.0,2022-09-03,HOU,1
0,6.0,47.599999999999994,56.0,40.0,39.0,29.0,32.0,12.0,3.0,204.0,10.0,0.0,2.0,3.0,1.0,5.0,1.0,0.0,237.0,2022-09-03,CHN,1
0,6.0,47.7,55.0,32.0,28.0,20.0,49.0,9.0,3.0,206.0,13.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,231.0,2022-09-03,OAK,1
0,6.0,49.00000000000001,56.0,23.0,22.0,10.0,63.0,7.0,1.0,214.0,9.0,2.0,1.0,2.0,0.0,3.0,3.0,0.0,225.0,2022-09-03,TOR,1
0,7.0,58.9,71.0,43.0,40.0,32.0,53.0,9.0,1.0,246.0,15.0,0.0,0.0,1.0,4.0,4.0,1.0,2.0,283.0,2022-09-03,BOS,1
0,5.0,44.6,35.0,8.0,8.0,8.0,41.0,5.0,1.0,168.0,5.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,179.0,2022-09-03,TBA,1
0,7.0,59.800000000000004,71.0,39.0,37.0,25.0,59.0,5.0,2.0,252.0,15.0,1.0,0.0,8.0,2.0,2.0,1.0,1.0,281.0,2022-09-03,ARI,1
0,6.0,47.8,59.0,40.0,36.0,23.0,58.0,8.0,7.0,212.0,10.0,2.0,0.0,3.0,1.0,4.0,1.0,1.0,243.0,2022-09-03,SDN,1
0,6.0,48.7,64.0,33.0,33.0,15.0,49.0,6.0,4.0,218.0,14.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,238.0,2022-09-03,MIN,1
0,6.0,49.0,65.0,41.0,37.0,35.0,57.0,4.0,1.0,214.0,19.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,253.0,2022-09-03,TEX,1
0,6.0,49.8,62.0,45.0,43.0,20.0,44.0,16.0,1.0,221.0,9.0,3.0,0.0,6.0,1.0,3.0,0.0,0.0,243.0,2022-09-03,DET,1
0,6.0,46.8,58.0,32.0,31.0,22.0,47.0,13.0,5.0,205.0,5.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,234.0,2022-09-03,KCR,1
0,7.0,58.5,59.0,30.0,30.0,22.0,58.0,8.0,3.0,235.0,12.0,0.0,1.0,6.0,2.0,3.0,0.0,3.0,264.0,2022-09-03,MIL,1
0,7.0,60.6,42.0,21.0,20.0,24.0,56.0,8.0,3.0,224.0,8.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,252.0,2022-09-03,LAN,1
0,5.0,40.0,31.0,11.0,11.0,14.0,52.0,6.0,0.0,155.0,5.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,169.0,2022-09-02,COL,0
0,6.0,54.0,42.0,7.0,7.0,7.0,44.0,0.0,4.0,198.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,210.0,2022-09-03,SEA,1
0,6.0,54.199999999999996,41.0,20.0,18.0,23.0,49.0,6.0,0.0,206.0,10.0,1.0,3.0,5.0,2.0,4.0,0.0,0.0,233.0,2022-09-03,LAA,1
0,6.0,44.800000000000004,48.0,26.0,24.0,11.0,43.0,7.0,3.0,184.0,4.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,200.0,2022-09-03,NYA,1
0,6.0,51.3,47.0,19.0,18.0,21.0,56.0,3.0,3.0,202.0,10.0,1.0,1.0,2.0,2.0,4.0,2.0,5.0,228.0,2022-09-03,NYN,1
0,6.0,48.1,53.0,28.0,24.0,19.0,44.0,4.0,1.0,202.0,17.0,1.0,0.0,6.0,1.0,3.0,2.0,0.0,225.0,2022-09-03,SFN,1
0,5.0,45.9,38.0,24.0,22.0,16.0,39.0,9.0,4.0,174.0,7.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,195.0,2022-09-02,CIN,0
0,6.0,53.5,59.0,19.0,18.0,17.0,39.0,5.0,1.0,216.0,4.0,0.0,3.0,12.0,0.0,2.0,1.0,1.0,235.0,2022-09-03,SLN,1
0,6.0,47.8,36.0,11.0,11.0,14.0,42.0,2.0,2.0,184.0,6.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,203.0,2022-09-03,BAL,1
0,6.0,48.5,45.0,23.0,21.0,30.0,48.0,4.0,2.0,199.0,9.0,0.0,2.0,3.0,0.0,4.0,2.0,0.0,231.0,2022-09-03,PIT,1
0,6.0,50.2,34.0,22.0,20.0,22.0,51.0,10.0,1.0,192.0,5.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,216.0,2022-09-03,CLE,1
0,6.0,52.6,48.0,26.0,24.0,21.0,47.0,8.0,2.0,199.0,8.0,2.0,1.0,5.0,2.0,1.0,0.0,1.0,226.0,2022-09-03,WSN,1
0,6.0,51.2,39.0,18.0,17.0,14.0,53.0,7.0,2.0,196.0,9.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,213.0,2022-09-03,CHA,1
0,6.0,49.800000000000004,51.0,23.0,19.0,18.0,53.0,4.0,1.0,204.0,12.0,1.0,0.0,5.0,1.0,2.0,2.0,0.0,226.0,2022-09-04,SFN,0
0,6.0,47.599999999999994,47.0,33.0,32.0,25.0,30.0,11.0,3.0,196.0,10.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,225.0,2022-09-04,CHN,0
0,6.0,50.4,48.0,18.0,18.0,11.0,66.0,4.0,2.0,205.0,10.0,2.0,1.0,2.0,0.0,3.0,3.0,0.0,218.0,2022-09-04,TOR,0
0,7.0,58.2,58.0,33.0,32.0,30.0,53.0,7.0,1.0,234.0,11.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,268.0,2022-09-04,BOS,0
0,6.0,55.2,44.0,29.0,24.0,28.0,55.0,9.0,3.0,209.0,10.0,0.0,0.0,6.0,1.0,5.0,1.0,0.0,241.0,2022-09-04,CIN,0
0,6.0,47.8,50.0,27.0,24.0,32.0,49.0,5.0,3.0,202.0,9.0,0.0,2.0,5.0,0.0,5.0,2.0,0.0,237.0,2022-09-04,PIT,0
0,6.0,45.0,65.0,50.0,44.0,29.0,56.0,5.0,3.0,210.0,16.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,246.0,2022-09-04,PHI,0
0,6.0,53.5,43.0,26.0,24.0,19.0,49.0,7.0,2.0,208.0,10.0,0.0,3.0,5.0,2.0,4.0,0.0,0.0,233.0,2022-09-04,LAA,0
0,6.0,54.199999999999996,51.0,16.0,15.0,19.0,36.0,4.0,1.0,207.0,4.0,0.0,3.0,14.0,0.0,2.0,1.0,1.0,228.0,2022-09-04,SLN,0
0,7.0,59.900000000000006,48.0,24.0,22.0,26.0,57.0,7.0,4.0,230.0,10.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,261.0,2022-09-04,LAN,0
0,6.0,52.5,58.0,29.0,25.0,23.0,61.0,10.0,2.0,212.0,13.0,0.0,3.0,6.0,1.0,5.0,2.0,0.0,238.0,2022-09-04,MIA,0
0,7.0,60.50000000000001,67.0,38.0,36.0,21.0,60.0,6.0,3.0,251.0,13.0,1.0,0.0,6.0,1.0,2.0,1.0,1.0,276.0,2022-09-04,ARI,0
0,6.0,47.800000000000004,50.0,34.0,33.0,23.0,59.0,8.0,7.0,203.0,11.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,234.0,2022-09-04,SDN,0
0,6.0,45.8,46.0,23.0,21.0,10.0,44.0,7.0,3.0,189.0,5.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,204.0,2022-09-04,NYA,0
0,7.0,57.5,56.0,28.0,28.0,21.0,59.0,8.0,3.0,229.0,10.0,0.0,1.0,5.0,2.0,3.0,1.0,3.0,257.0,2022-09-04,MIL,0
0,6.0,49.39999999999999,61.0,31.0,31.0,13.0,49.0,6.0,3.0,215.0,13.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,232.0,2022-09-04,MIN,0
0,6.0,48.7,64.0,37.0,33.0,35.0,54.0,4.0,1.0,208.0,16.0,0.0,1.0,7.0,1.0,2.0,0.0,0.0,247.0,2022-09-04,TEX,0
0,5.0,46.5,30.0,10.0,9.0,15.0,54.0,4.0,1.0,169.0,6.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,187.0,2022-09-04,HOU,0
0,6.0,49.800000000000004,61.0,40.0,38.0,22.0,46.0,12.0,3.0,219.0,10.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,245.0,2022-09-04,DET,0
0,5.0,43.900000000000006,28.0,6.0,6.0,10.0,40.0,3.0,2.0,165.0,5.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,179.0,2022-09-04,TBA,0
0,6.0,48.400000000000006,57.0,31.0,27.0,20.0,46.0,9.0,3.0,206.0,15.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,231.0,2022-09-04,OAK,0
0,6.0,53.900000000000006,39.0,24.0,20.0,25.0,54.0,10.0,2.0,204.0,5.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,232.0,2022-09-04,CLE,0
0,6.0,52.599999999999994,32.0,8.0,7.0,13.0,63.0,2.0,0.0,191.0,4.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,205.0,2022-09-04,ATL,0
0,6.0,50.599999999999994,51.0,25.0,20.0,24.0,51.0,4.0,2.0,206.0,10.0,1.0,1.0,5.0,1.0,3.0,2.0,4.0,233.0,2022-09-04,NYN,0
0,6.0,47.3,41.0,25.0,24.0,21.0,51.0,10.0,0.0,188.0,7.0,0.0,1.0,3.0,0.0,7.0,2.0,0.0,209.0,2022-09-04,COL,0
0,6.0,52.6,49.0,25.0,24.0,22.0,43.0,7.0,2.0,198.0,8.0,2.0,1.0,6.0,3.0,1.0,0.0,1.0,227.0,2022-09-04,WSN,0
0,6.0,48.8,41.0,13.0,13.0,12.0,38.0,3.0,1.0,193.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,208.0,2022-09-04,BAL,0
0,6.0,46.800000000000004,55.0,27.0,27.0,20.0,48.0,11.0,5.0,199.0,5.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,226.0,2022-09-04,KCR,0
0,6.0,50.5,48.0,20.0,18.0,13.0,54.0,6.0,2.0,206.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,222.0,2022-09-04,CHA,0
0,6.0,55.3,46.0,10.0,10.0,12.0,43.0,0.0,6.0,206.0,3.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,225.0,2022-09-04,SEA,0
0,7.0,56.8,51.0,27.0,25.0,22.0,56.0,7.0,4.0,224.0,10.0,0.0,1.0,6.0,3.0,3.0,1.0,1.0,255.0,2022-09-05,MIL,0
0,7.0,56.7,72.0,38.0,34.0,36.0,60.0,4.0,1.0,238.0,17.0,0.0,1.0,8.0,1.0,2.0,0.0,0.0,278.0,2022-09-05,TEX,0
0,5.0,42.5,51.0,26.0,23.0,19.0,50.0,9.0,2.0,175.0,12.0,0.0,3.0,5.0,1.0,5.0,2.0,0.0,197.0,2022-09-04,MIA,0
0,6.0,55.5,33.0,10.0,9.0,16.0,64.0,4.0,1.0,198.0,7.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,217.0,2022-09-05,HOU,0
0,5.0,38.400000000000006,55.0,37.0,35.0,21.0,45.0,4.0,2.0,176.0,12.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,202.0,2022-09-04,PHI,0
0,7.0,57.1,77.0,50.0,47.0,23.0,53.0,15.0,3.0,259.0,13.0,4.0,1.0,3.0,2.0,3.0,1.0,0.0,287.0,2022-09-05,DET,0
0,7.0,56.7,52.0,21.0,20.0,11.0,71.0,8.0,2.0,234.0,10.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,248.0,2022-09-05,TOR,0
0,6.0,46.099999999999994,43.0,21.0,19.0,14.0,45.0,5.0,2.0,189.0,5.0,0.0,0.0,6.0,0.0,3.0,2.0,0.0,207.0,2022-09-05,NYA,0
0,7.0,59.599999999999994,50.0,29.0,27.0,25.0,59.0,12.0,5.0,228.0,8.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,259.0,2022-09-05,LAN,0
0,6.0,52.900000000000006,35.0,9.0,9.0,15.0,53.0,4.0,2.0,199.0,6.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,218.0,2022-09-05,TBA,0
0,6.0,48.400000000000006,57.0,31.0,27.0,20.0,46.0,9.0,3.0,206.0,15.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,231.0,2022-09-04,OAK,0
0,7.0,61.2,60.0,31.0,29.0,18.0,59.0,5.0,2.0,246.0,12.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,266.0,2022-09-05,ARI,0
0,7.0,63.2,46.0,29.0,23.0,28.0,62.0,11.0,2.0,240.0,7.0,0.0,0.0,5.0,2.0,6.0,1.0,0.0,272.0,2022-09-05,CLE,0
0,6.0,48.39999999999999,58.0,34.0,34.0,15.0,46.0,9.0,4.0,205.0,12.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,225.0,2022-09-05,MIN,0
0,6.0,54.2,41.0,23.0,21.0,18.0,51.0,5.0,2.0,208.0,11.0,0.0,1.0,5.0,2.0,4.0,0.0,0.0,231.0,2022-09-05,LAA,0
0,6.0,52.599999999999994,32.0,8.0,7.0,13.0,63.0,2.0,0.0,191.0,4.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,205.0,2022-09-04,ATL,0
0,6.0,48.5,46.0,34.0,33.0,23.0,63.0,8.0,7.0,199.0,14.0,2.0,0.0,2.0,2.0,5.0,1.0,1.0,231.0,2022-09-05,SDN,0
0,6.0,50.599999999999994,51.0,25.0,20.0,24.0,51.0,4.0,2.0,206.0,10.0,1.0,1.0,5.0,1.0,3.0,2.0,4.0,233.0,2022-09-04,NYN,0
0,5.0,38.2,38.0,28.0,28.0,19.0,28.0,10.0,3.0,157.0,9.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,180.0,2022-09-04,CHN,0
0,6.0,49.099999999999994,53.0,21.0,16.0,12.0,61.0,5.0,1.0,206.0,13.0,1.0,0.0,4.0,1.0,2.0,3.0,0.0,222.0,2022-09-05,SFN,0
0,7.0,55.599999999999994,50.0,31.0,30.0,22.0,62.0,11.0,2.0,222.0,9.0,0.0,1.0,4.0,1.0,9.0,2.0,0.0,247.0,2022-09-05,COL,0
0,7.0,61.6,52.0,25.0,24.0,24.0,47.0,7.0,2.0,228.0,8.0,2.0,1.0,6.0,3.0,1.0,0.0,2.0,259.0,2022-09-05,WSN,0
0,6.0,54.2,58.0,18.0,17.0,20.0,35.0,2.0,2.0,214.0,5.0,1.0,3.0,12.0,1.0,2.0,1.0,1.0,239.0,2022-09-05,SLN,0
0,8.0,65.4,66.0,28.0,28.0,17.0,51.0,8.0,1.0,270.0,10.0,0.0,1.0,8.0,2.0,2.0,0.0,0.0,290.0,2022-09-05,BAL,0
0,5.0,46.900000000000006,30.0,16.0,12.0,24.0,43.0,5.0,3.0,167.0,7.0,0.0,0.0,6.0,1.0,5.0,1.0,0.0,195.0,2022-09-04,CIN,0
0,7.0,56.800000000000004,67.0,33.0,31.0,22.0,54.0,12.0,6.0,237.0,7.0,0.0,2.0,5.0,3.0,1.0,3.0,1.0,269.0,2022-09-05,KCR,0
0,7.0,59.5,54.0,22.0,19.0,15.0,68.0,6.0,2.0,239.0,11.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,257.0,2022-09-05,CHA,0
0,7.0,64.3,51.0,13.0,13.0,14.0,48.0,2.0,6.0,239.0,4.0,2.0,2.0,6.0,1.0,3.0,1.0,1.0,260.0,2022-09-05,SEA,0
0,5.0,41.2,39.0,20.0,17.0,27.0,42.0,3.0,3.0,168.0,8.0,0.0,2.0,5.0,0.0,4.0,2.0,0.0,198.0,2022-09-04,PIT,0
0,7.0,58.19999999999999,60.0,33.0,32.0,24.0,53.0,7.0,2.0,238.0,15.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,266.0,2022-09-05,BOS,0
0,7.0,56.199999999999996,54.0,33.0,30.0,19.0,52.0,10.0,3.0,231.0,11.0,0.0,1.0,4.0,3.0,3.0,1.0,1.0,257.0,2022-09-06,MIL,1
0,8.0,67.10000000000001,70.0,29.0,29.0,17.0,54.0,8.0,1.0,277.0,13.0,0.0,1.0,9.0,1.0,2.0,0.0,0.0,296.0,2022-09-06,BAL,1
0,7.0,56.0,72.0,37.0,33.0,33.0,61.0,4.0,1.0,240.0,16.0,0.0,1.0,6.0,0.0,7.0,0.0,0.0,277.0,2022-09-06,TEX,1
0,6.0,48.8,52.0,23.0,21.0,11.0,58.0,7.0,1.0,201.0,12.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,215.0,2022-09-06,SFN,1
0,7.0,54.99999999999999,54.0,27.0,26.0,14.0,66.0,6.0,2.0,236.0,11.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,253.0,2022-09-06,TOR,1
0,6.0,53.800000000000004,40.0,20.0,19.0,17.0,52.0,2.0,3.0,208.0,14.0,0.0,2.0,6.0,2.0,4.0,0.0,0.0,231.0,2022-09-06,LAA,1
0,6.0,55.89999999999999,54.0,14.0,13.0,20.0,38.0,1.0,2.0,213.0,7.0,1.0,3.0,11.0,1.0,2.0,1.0,1.0,238.0,2022-09-06,SLN,1
0,5.0,41.2,39.0,20.0,17.0,29.0,36.0,3.0,4.0,167.0,7.0,0.0,2.0,5.0,0.0,4.0,2.0,0.0,201.0,2022-09-06,PIT,1
0,6.0,53.6,32.0,11.0,11.0,17.0,55.0,6.0,1.0,198.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,218.0,2022-09-06,TBA,1
0,7.0,59.599999999999994,48.0,29.0,28.0,24.0,54.0,12.0,4.0,228.0,8.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,257.0,2022-09-06,LAN,1
0,7.0,59.7,62.0,34.0,32.0,20.0,57.0,7.0,2.0,249.0,12.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,271.0,2022-09-06,ARI,1
0,5.0,41.6,43.0,22.0,21.0,21.0,50.0,8.0,1.0,162.0,10.0,0.0,4.0,4.0,2.0,3.0,2.0,0.0,186.0,2022-09-06,MIA,1
0,5.0,38.0,44.0,27.0,26.0,24.0,51.0,3.0,2.0,165.0,9.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,194.0,2022-09-06,PHI,1
0,6.0,48.5,49.0,36.0,35.0,20.0,61.0,10.0,6.0,201.0,14.0,2.0,0.0,3.0,2.0,6.0,0.0,0.0,229.0,2022-09-06,SDN,1
0,7.0,64.3,51.0,10.0,10.0,15.0,54.0,2.0,7.0,238.0,4.0,0.0,2.0,6.0,0.0,3.0,2.0,1.0,260.0,2022-09-06,SEA,1
0,7.0,63.2,49.0,29.0,23.0,25.0,65.0,12.0,2.0,242.0,7.0,0.0,0.0,5.0,1.0,5.0,2.0,0.0,270.0,2022-09-06,CLE,1
0,5.0,40.099999999999994,51.0,29.0,29.0,10.0,37.0,9.0,4.0,173.0,10.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,187.0,2022-09-05,MIN,0
0,6.0,54.8,34.0,12.0,10.0,20.0,69.0,2.0,1.0,200.0,9.0,0.0,1.0,1.0,2.0,5.0,2.0,0.0,223.0,2022-09-06,HOU,1
0,6.0,51.900000000000006,30.0,14.0,14.0,15.0,71.0,5.0,2.0,187.0,4.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,205.0,2022-09-06,ATL,1
0,5.0,43.800000000000004,35.0,24.0,20.0,34.0,41.0,6.0,3.0,165.0,8.0,1.0,0.0,6.0,2.0,7.0,1.0,0.0,206.0,2022-09-06,CIN,1
0,5.0,39.900000000000006,36.0,26.0,25.0,18.0,39.0,9.0,1.0,159.0,9.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,179.0,2022-09-06,CHN,1
0,6.0,50.3,56.0,29.0,24.0,20.0,54.0,6.0,1.0,206.0,8.0,1.0,0.0,5.0,2.0,4.0,2.0,4.0,229.0,2022-09-06,NYN,1
0,7.0,58.89999999999999,64.0,31.0,31.0,20.0,53.0,7.0,2.0,239.0,16.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,263.0,2022-09-06,BOS,1
0,7.0,56.8,65.0,30.0,28.0,21.0,48.0,9.0,6.0,233.0,7.0,0.0,2.0,5.0,3.0,1.0,4.0,1.0,264.0,2022-09-06,KCR,1
0,7.0,57.9,73.0,46.0,41.0,23.0,53.0,15.0,3.0,256.0,13.0,4.0,1.0,5.0,1.0,3.0,1.0,0.0,283.0,2022-09-06,DET,1
0,7.0,61.3,47.0,19.0,18.0,19.0,43.0,7.0,2.0,219.0,7.0,2.0,1.0,6.0,4.0,1.0,0.0,2.0,246.0,2022-09-06,WSN,1
0,7.0,55.89999999999999,52.0,36.0,34.0,22.0,60.0,13.0,2.0,224.0,10.0,0.0,1.0,5.0,1.0,7.0,2.0,0.0,249.0,2022-09-06,COL,1
0,5.0,38.5,36.0,17.0,15.0,14.0,35.0,3.0,2.0,156.0,4.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,174.0,2022-09-05,NYA,0
0,7.0,59.900000000000006,47.0,16.0,13.0,16.0,61.0,3.0,3.0,229.0,8.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,249.0,2022-09-06,CHA,1
0,6.0,48.400000000000006,59.0,35.0,31.0,24.0,42.0,8.0,1.0,206.0,14.0,1.0,1.0,6.0,2.0,5.0,0.0,0.0,234.0,2022-09-06,OAK,1
0,7.0,57.8,64.0,27.0,25.0,17.0,49.0,7.0,6.0,238.0,9.0,0.0,2.0,4.0,3.0,2.0,3.0,1.0,265.0,2022-09-07,KCR,0
0,7.0,57.89999999999999,59.0,27.0,27.0,21.0,47.0,6.0,2.0,232.0,15.0,0.0,1.0,2.0,1.0,7.0,1.0,1.0,256.0,2022-09-07,BOS,0
0,7.0,63.599999999999994,51.0,16.0,10.0,15.0,59.0,3.0,5.0,238.0,6.0,0.0,3.0,6.0,2.0,4.0,2.0,1.0,261.0,2022-09-07,SEA,0
0,7.0,55.5,65.0,36.0,31.0,34.0,56.0,5.0,1.0,233.0,15.0,0.0,3.0,5.0,0.0,7.0,1.0,0.0,271.0,2022-09-07,TEX,0
0,6.0,49.39999999999999,60.0,37.0,36.0,23.0,43.0,9.0,4.0,209.0,12.0,1.0,1.0,6.0,2.0,5.0,0.0,0.0,239.0,2022-09-07,OAK,0
0,7.0,57.599999999999994,54.0,37.0,35.0,19.0,61.0,13.0,2.0,231.0,10.0,1.0,1.0,5.0,1.0,7.0,1.0,0.0,253.0,2022-09-07,COL,0
0,7.0,59.3,64.0,29.0,24.0,21.0,63.0,5.0,1.0,239.0,10.0,1.0,0.0,7.0,2.0,3.0,2.0,4.0,263.0,2022-09-07,NYN,0
0,7.0,59.89999999999999,48.0,30.0,29.0,27.0,63.0,13.0,4.0,230.0,6.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,263.0,2022-09-07,LAN,0
0,7.0,58.50000000000001,48.0,20.0,14.0,22.0,63.0,4.0,2.0,232.0,11.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,258.0,2022-09-07,CHA,0
0,7.0,59.8,51.0,24.0,23.0,17.0,44.0,7.0,1.0,224.0,9.0,2.0,1.0,4.0,4.0,1.0,0.0,1.0,247.0,2022-09-07,WSN,0
0,7.0,55.199999999999996,58.0,40.0,37.0,21.0,52.0,11.0,3.0,231.0,13.0,0.0,1.0,4.0,3.0,3.0,1.0,1.0,259.0,2022-09-07,MIL,0
0,6.0,51.900000000000006,27.0,15.0,15.0,16.0,78.0,5.0,2.0,185.0,5.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,204.0,2022-09-07,ATL,0
0,7.0,58.699999999999996,48.0,22.0,20.0,15.0,56.0,10.0,3.0,234.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,252.0,2022-09-07,ARI,0
0,7.0,58.6,76.0,45.0,40.0,23.0,59.0,16.0,3.0,259.0,13.0,3.0,1.0,5.0,1.0,4.0,1.0,0.0,286.0,2022-09-07,DET,0
0,8.0,67.1,74.0,33.0,32.0,18.0,57.0,8.0,1.0,282.0,12.0,0.0,1.0,7.0,1.0,3.0,0.0,1.0,302.0,2022-09-07,BAL,0
0,7.0,61.7,47.0,27.0,21.0,30.0,60.0,10.0,2.0,238.0,8.0,0.0,1.0,5.0,2.0,7.0,3.0,0.0,272.0,2022-09-07,CLE,0
0,6.0,53.10000000000001,50.0,23.0,22.0,15.0,49.0,6.0,3.0,218.0,15.0,0.0,2.0,6.0,1.0,3.0,0.0,1.0,238.0,2022-09-07,LAA,0
0,6.0,55.099999999999994,33.0,12.0,8.0,20.0,69.0,2.0,1.0,201.0,7.0,0.0,1.0,2.0,2.0,5.0,2.0,0.0,225.0,2022-09-07,HOU,0
0,6.0,49.2,49.0,35.0,34.0,22.0,55.0,13.0,4.0,198.0,13.0,2.0,0.0,4.0,2.0,6.0,1.0,0.0,227.0,2022-09-07,SDN,0
0,7.0,56.4,47.0,21.0,20.0,14.0,61.0,5.0,2.0,231.0,9.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,248.0,2022-09-07,TOR,0
0,6.0,51.9,50.0,16.0,16.0,16.0,37.0,2.0,2.0,198.0,7.0,2.0,0.0,11.0,1.0,2.0,0.0,0.0,219.0,2022-09-07,SLN,0
0,6.0,49.599999999999994,53.0,35.0,34.0,23.0,45.0,10.0,3.0,203.0,10.0,0.0,3.0,8.0,0.0,6.0,1.0,1.0,229.0,2022-09-07,MIN,0
0,5.0,40.5,39.0,20.0,17.0,28.0,46.0,4.0,2.0,157.0,7.0,1.0,0.0,7.0,1.0,5.0,1.0,0.0,190.0,2022-09-07,CIN,0
0,6.0,50.10000000000001,49.0,19.0,17.0,18.0,57.0,4.0,2.0,207.0,7.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,229.0,2022-09-07,NYA,0
0,5.0,39.6,41.0,24.0,24.0,20.0,51.0,10.0,1.0,155.0,11.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,178.0,2022-09-07,MIA,0
0,5.0,38.0,46.0,28.0,27.0,24.0,52.0,3.0,2.0,167.0,8.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,196.0,2022-09-07,PHI,0
0,6.0,52.6,33.0,10.0,10.0,18.0,57.0,5.0,1.0,197.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,218.0,2022-09-07,TBA,0
0,5.0,39.900000000000006,39.0,28.0,27.0,18.0,44.0,10.0,0.0,161.0,7.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,180.0,2022-09-07,CHN,0
0,6.0,51.2,58.0,29.0,28.0,27.0,43.0,5.0,6.0,211.0,13.0,0.0,0.0,7.0,1.0,4.0,2.0,0.0,246.0,2022-09-07,PIT,0
0,6.0,47.1,54.0,25.0,23.0,14.0,59.0,9.0,1.0,204.0,11.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,219.0,2022-09-07,SFN,0
