,Date,Team,Opp,Home_Away,PA_Bat,AB_Bat,R_Bat,H_Bat,2B_Bat,3B_Bat,HR_Bat,RBI_Bat,BB_Bat,IBB_Bat,SO_Bat,HBP_Bat,SH_Bat,SF_Bat,GDP_Bat,SB_Bat,CS_Bat
0,"Aug 26, 2022",BOS,TBA,0,43,39,9,16,4,1,2,9,3,0,10,0,0,1,0,0,0
0,"Aug 26, 2022",SDN,KCR,1,49,44,13,19,4,0,3,13,4,0,9,0,0,1,0,0,0
0,"Aug 26, 2022",DET,TEX,1,40,35,6,7,1,1,1,5,4,0,11,1,0,0,0,0,0
0,"Aug 26, 2022",SFN,MIN,1,32,28,0,4,1,0,0,0,3,0,9,1,0,0,3,0,0
0,"Aug 26, 2022",LAN,MIA,1,51,45,10,16,4,0,2,10,5,0,8,0,0,1,1,1,0
0,"Aug 26, 2022",NYA,OAK,1,40,33,3,9,0,1,1,3,6,1,4,1,0,0,2,0,1
0,"Aug 26, 2022",COL,NYN,1,39,36,6,11,3,0,0,6,1,0,3,2,0,0,2,0,0
0,"Aug 26, 2022",TOR,LAA,0,39,33,0,6,2,0,0,0,6,0,9,0,0,0,0,1,1
0,"Aug 26, 2022",PHI,PIT,0,36,36,7,11,3,0,0,6,0,0,4,0,0,0,1,1,0
0,"Aug 26, 2022",SLN,ATL,0,40,36,4,10,2,0,1,3,3,0,7,1,0,0,1,1,0
0,"Aug 26, 2022",MIN,SFN,0,38,32,9,9,1,0,3,9,3,0,8,2,0,1,0,0,0
0,"Aug 26, 2022",CHN,MIL,1,34,32,4,2,0,0,2,4,2,0,8,0,0,0,0,0,1
0,"Aug 26, 2022",SEA,CLE,0,39,33,3,8,1,0,0,3,2,1,16,0,2,2,2,0,1
0,"Aug 26, 2022",TEX,DET,0,35,33,7,11,0,0,3,7,2,0,8,0,0,0,2,2,0
0,"Aug 26, 2022",CLE,SEA,1,43,38,2,9,4,0,0,2,3,1,5,0,0,2,2,1,0
0,"Aug 26, 2022",BAL,HOU,1,37,33,2,7,1,0,1,2,4,0,7,0,0,0,1,1,0
0,"Aug 26, 2022",ARI,CHA,1,37,32,7,6,1,0,2,7,3,0,8,1,0,1,0,0,0
0,"Aug 26, 2022",KCR,SDN,0,41,37,5,11,2,0,1,5,2,0,8,1,0,1,1,0,0
0,"Aug 27, 2022",WSN,CIN,0,36,33,2,8,1,0,1,2,3,0,5,0,0,0,1,0,1
0,"Aug 27, 2022",CHA,ARI,0,34,33,5,7,1,0,1,5,1,0,8,0,0,0,1,0,0
0,"Aug 27, 2022",MIL,CHN,0,40,36,7,12,1,0,3,6,3,0,6,0,1,0,0,0,0
0,"Aug 27, 2022",LAA,TOR,1,37,32,2,6,1,0,1,2,4,0,11,1,0,0,1,0,0
0,"Aug 27, 2022",PIT,PHI,1,33,31,0,6,1,0,0,0,2,0,12,0,0,0,1,0,0
0,"Aug 27, 2022",OAK,NYA,0,41,39,3,6,1,0,1,2,1,0,8,1,0,0,0,0,0
0,"Aug 27, 2022",NYN,COL,0,34,30,3,7,3,0,1,3,2,0,6,2,0,0,0,0,1
0,"Aug 27, 2022",HOU,BAL,0,29,29,1,4,1,0,0,1,0,0,6,0,0,0,2,0,0
0,"Aug 27, 2022",MIA,LAN,0,29,27,2,5,1,0,0,2,1,0,7,1,0,0,0,2,1
0,"Aug 27, 2022",CIN,WSN,1,39,38,6,12,2,0,3,6,1,0,11,0,0,0,0,1,0
0,"Aug 27, 2022",SLN,ATL,0,42,34,6,9,2,0,2,6,5,0,6,3,0,0,0,0,0
0,"Aug 27, 2022",TBA,BOS,1,35,33,1,6,0,0,0,1,2,0,12,0,0,0,0,1,0
0,"Aug 27, 2022",MIN,SFN,0,44,35,3,9,0,0,0,3,8,1,10,0,1,0,1,0,0
0,"Aug 27, 2022",SDN,KCR,1,37,35,4,11,0,0,1,4,1,0,9,0,1,0,2,0,0
0,"Aug 27, 2022",DET,TEX,1,47,41,11,18,5,0,2,11,3,0,6,0,0,3,0,0,1
0,"Aug 27, 2022",SFN,MIN,1,38,31,2,4,1,0,0,2,4,0,12,1,0,2,0,0,0
0,"Aug 27, 2022",LAN,MIA,1,34,32,1,6,1,0,1,1,2,0,10,0,0,0,0,0,0
0,"Aug 27, 2022",NYA,OAK,1,36,32,2,2,1,0,0,0,3,1,5,1,0,0,1,1,2
0,"Aug 27, 2022",COL,NYN,1,32,32,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0
0,"Aug 27, 2022",TOR,LAA,0,31,30,0,2,1,0,0,0,1,0,11,0,0,0,0,0,0
0,"Aug 27, 2022",BOS,TBA,0,31,30,5,8,1,0,1,5,1,0,11,0,0,0,1,0,1
0,"Aug 27, 2022",PHI,PIT,0,39,31,6,7,2,0,1,6,5,2,12,2,0,0,0,1,0
0,"Aug 27, 2022",SEA,CLE,0,30,30,3,3,0,0,3,3,0,0,7,0,0,0,0,0,0
0,"Aug 27, 2022",ATL,SLN,1,37,36,5,10,3,0,1,5,1,0,11,0,0,0,1,0,0
0,"Aug 27, 2022",CHN,MIL,1,35,31,0,5,3,0,0,0,4,0,15,0,0,0,1,1,0
0,"Aug 27, 2022",KCR,SDN,0,37,34,3,7,1,0,0,3,2,0,8,1,0,0,0,3,0
0,"Aug 27, 2022",TEX,DET,0,36,32,2,9,0,0,1,2,3,0,8,1,0,0,2,0,0
0,"Aug 27, 2022",CLE,SEA,1,36,33,4,6,1,0,1,4,2,0,12,0,0,1,0,0,0
0,"Aug 27, 2022",BAL,HOU,1,35,30,3,6,1,0,2,3,5,0,10,0,0,0,1,2,2
0,"Aug 27, 2022",ARI,CHA,1,46,36,10,11,1,0,0,9,7,0,6,1,0,1,1,2,0
0,"Aug 28, 2022",WSN,CIN,0,31,28,3,6,1,0,1,3,1,0,6,2,0,0,1,1,0
0,"Aug 28, 2022",CHA,ARI,0,37,31,2,7,2,0,0,2,5,0,7,0,0,1,2,0,0
0,"Aug 28, 2022",MIL,CHN,0,42,38,9,16,3,0,2,9,4,0,7,0,0,0,0,0,1
0,"Aug 28, 2022",LAA,TOR,1,43,41,8,13,1,0,4,7,2,0,10,0,0,0,0,1,0
0,"Aug 28, 2022",ARI,CHA,1,32,29,3,3,1,0,2,3,3,0,8,0,0,0,0,0,0
0,"Aug 28, 2022",PIT,PHI,1,36,34,5,9,1,3,0,5,1,0,7,0,1,0,0,0,2
0,"Aug 28, 2022",OAK,NYA,0,33,29,4,8,2,0,0,4,3,0,11,0,1,0,0,1,1
0,"Aug 28, 2022",NYN,COL,0,32,30,0,3,0,0,0,0,2,0,8,0,0,0,0,0,0
0,"Aug 28, 2022",HOU,BAL,0,33,28,3,6,3,0,1,3,3,0,6,1,0,0,2,0,0
0,"Aug 28, 2022",MIA,LAN,0,33,29,1,2,0,0,1,1,4,0,10,0,0,0,0,0,0
0,"Aug 28, 2022",CIN,WSN,1,33,32,2,5,0,0,1,2,1,0,8,0,0,0,0,0,0
0,"Aug 28, 2022",SLN,ATL,0,33,29,6,6,0,0,3,6,3,0,8,0,1,0,1,0,0
0,"Aug 28, 2022",TBA,BOS,1,49,42,12,17,5,0,2,12,6,0,7,0,0,1,0,1,0
0,"Aug 28, 2022",MIN,SFN,0,37,34,8,11,6,0,1,8,3,0,5,0,0,0,1,1,0
0,"Aug 28, 2022",BOS,TBA,0,40,38,4,13,1,0,3,4,1,0,6,0,0,1,1,0,0
0,"Aug 28, 2022",SDN,KCR,1,44,38,7,10,1,0,3,7,5,0,9,1,0,0,0,0,0
0,"Aug 28, 2022",DET,TEX,1,44,39,9,13,5,0,1,9,4,0,8,1,0,0,1,0,0
0,"Aug 28, 2022",LAN,MIA,1,44,39,8,14,3,0,2,7,4,0,9,1,0,0,1,1,0
0,"Aug 28, 2022",NYA,OAK,1,34,31,1,4,0,0,0,1,3,0,9,0,0,0,1,0,0
0,"Aug 28, 2022",CLE,SEA,1,31,31,0,5,1,0,0,0,0,0,9,0,0,0,0,1,1
0,"Aug 28, 2022",COL,NYN,1,36,32,1,7,1,0,0,1,2,0,11,1,0,1,0,1,0
0,"Aug 28, 2022",TOR,LAA,0,41,34,3,9,2,1,1,3,7,0,6,0,0,0,2,0,0
0,"Aug 28, 2022",PHI,PIT,0,34,31,0,4,0,0,0,0,3,0,7,0,0,0,1,0,0
0,"Aug 28, 2022",TEX,DET,0,41,37,8,10,2,0,4,8,4,0,6,0,0,0,3,1,0
0,"Aug 28, 2022",BAL,HOU,1,34,32,1,7,2,0,0,1,2,0,13,0,0,0,0,2,0
0,"Aug 28, 2022",ATL,SLN,1,36,36,3,10,1,0,1,3,0,0,7,0,0,0,0,0,0
0,"Aug 28, 2022",CHN,MIL,1,43,36,7,11,2,0,2,7,6,0,7,0,0,1,1,0,0
0,"Aug 28, 2022",SFN,MIN,1,40,36,3,10,4,0,0,3,3,0,7,1,0,0,0,0,1
0,"Aug 28, 2022",KCR,SDN,0,50,42,15,18,3,0,2,14,6,0,9,1,0,1,0,3,0
0,"Aug 28, 2022",SEA,CLE,0,31,28,4,4,1,0,2,4,3,0,7,0,0,0,0,0,0
0,"Aug 29, 2022",MIL,PIT,0,39,34,7,11,1,0,2,7,5,0,7,0,0,0,0,1,0
0,"Aug 29, 2022",LAA,NYA,0,33,32,4,9,0,0,3,4,0,0,8,1,0,0,1,0,0
0,"Aug 29, 2022",LAN,MIA,1,41,37,3,7,1,0,1,3,4,0,11,0,0,0,1,0,0
0,"Aug 29, 2022",PIT,MIL,1,40,36,5,10,0,0,2,5,3,0,9,1,0,0,0,0,0
0,"Aug 29, 2022",MIA,LAN,0,42,38,2,7,3,1,0,2,4,0,9,0,0,0,0,0,0
0,"Aug 29, 2022",SLN,CIN,1,46,42,13,14,3,0,4,13,4,0,12,0,0,0,0,0,0
0,"Aug 29, 2022",MIN,BOS,0,36,29,4,7,1,0,0,4,6,0,8,0,0,1,0,0,1
0,"Aug 29, 2022",BOS,MIN,1,38,37,2,10,2,0,0,2,1,0,9,0,0,0,0,1,0
0,"Aug 29, 2022",SFN,SDN,0,39,36,5,11,0,0,1,5,3,0,7,0,0,0,2,0,0
0,"Aug 29, 2022",SDN,SFN,1,39,33,6,7,1,0,1,6,6,0,3,0,0,0,1,0,0
0,"Aug 29, 2022",NYA,LAA,1,36,32,3,6,1,0,2,3,3,2,9,0,1,0,0,0,0
0,"Aug 29, 2022",TOR,CHN,0,45,39,5,9,1,0,1,5,6,2,2,0,0,0,1,1,0
0,"Aug 29, 2022",PHI,ARI,1,41,36,7,11,3,0,1,7,3,0,8,1,0,1,1,1,1
0,"Aug 29, 2022",ARI,PHI,0,44,34,13,10,4,0,1,12,8,0,11,1,1,0,0,0,0
0,"Aug 29, 2022",CHN,TOR,1,44,42,4,14,2,0,0,4,2,1,7,0,0,0,0,2,1
0,"Aug 29, 2022",CIN,SLN,0,36,32,4,7,0,0,3,4,4,0,7,0,0,0,2,0,0
0,"Aug 30, 2022",WSN,OAK,0,40,36,6,11,3,0,2,6,1,0,10,2,0,1,0,0,1
0,"Aug 30, 2022",CHA,KCR,0,42,39,7,12,1,0,3,7,2,0,11,1,0,0,0,0,0
0,"Aug 30, 2022",MIL,PIT,0,34,32,2,7,1,0,1,2,2,0,10,0,0,0,2,0,0
0,"Aug 30, 2022",OAK,WSN,1,45,39,10,13,3,0,2,10,6,0,10,0,0,0,1,0,0
0,"Aug 30, 2022",NYN,LAN,0,37,35,3,10,0,0,2,2,1,0,10,1,0,0,1,0,1
0,"Aug 30, 2022",HOU,TEX,1,40,33,4,8,1,0,1,4,6,0,8,0,0,1,2,0,0
0,"Aug 30, 2022",MIA,TBA,0,34,33,2,9,2,0,0,2,0,0,8,1,0,0,1,0,1
0,"Aug 30, 2022",CIN,SLN,0,34,33,5,11,1,0,1,4,1,0,4,0,0,0,3,0,0
0,"Aug 30, 2022",SLN,CIN,1,32,30,1,4,0,0,1,1,1,0,7,1,0,0,1,0,0
0,"Aug 30, 2022",TBA,MIA,1,44,41,7,14,4,0,2,6,2,0,10,1,0,0,1,2,0
0,"Aug 30, 2022",MIN,BOS,0,40,33,10,9,3,0,3,10,6,0,8,1,0,0,0,0,0
0,"Aug 30, 2022",DET,SEA,0,36,34,3,7,1,2,0,3,1,0,8,0,0,1,0,0,0
0,"Aug 30, 2022",LAN,NYN,1,43,34,4,7,3,0,0,4,8,1,5,1,0,0,0,0,0
0,"Aug 30, 2022",SDN,SFN,1,40,36,4,9,3,0,1,4,3,0,9,0,0,0,0,0,1
0,"Aug 30, 2022",NYA,LAA,1,40,37,7,9,0,0,3,5,3,0,6,0,0,0,0,0,0
0,"Aug 30, 2022",CLE,BAL,0,35,32,5,9,1,0,1,5,2,0,6,0,0,1,0,0,0
0,"Aug 30, 2022",TOR,CHN,0,36,30,5,6,1,0,2,5,4,0,3,2,0,0,0,0,0
0,"Aug 30, 2022",BOS,MIN,1,38,32,5,7,2,0,0,4,5,0,9,0,0,1,1,0,0
0,"Aug 30, 2022",PHI,ARI,1,31,29,3,4,0,0,1,3,2,0,8,0,0,0,2,0,0
0,"Aug 30, 2022",COL,ATL,1,40,39,3,11,2,1,0,3,1,0,5,0,0,0,0,0,0
0,"Aug 30, 2022",ARI,PHI,0,44,40,12,17,4,1,1,12,1,0,7,1,1,1,0,0,1
0,"Aug 30, 2022",PIT,MIL,1,39,31,4,7,1,0,1,4,6,1,12,1,1,0,2,0,0
0,"Aug 30, 2022",ATL,COL,0,39,35,2,7,3,0,0,2,4,0,12,0,0,0,0,3,0
0,"Aug 30, 2022",CHN,TOR,1,36,32,3,7,1,0,2,3,3,0,12,1,0,0,1,0,1
0,"Aug 30, 2022",SFN,SDN,0,40,34,3,7,1,0,1,3,5,0,11,1,0,0,0,0,1
0,"Aug 30, 2022",KCR,CHA,1,42,39,9,13,4,0,4,9,3,0,11,0,0,0,1,1,0
0,"Aug 30, 2022",LAA,NYA,0,33,33,4,7,1,0,2,4,0,0,10,0,0,0,0,0,1
0,"Aug 30, 2022",TEX,HOU,0,33,33,2,7,0,0,2,2,0,0,10,0,0,0,1,1,0
0,"Aug 30, 2022",SEA,DET,1,40,37,9,11,1,0,3,9,2,0,6,0,0,1,0,0,0
0,"Aug 30, 2022",BAL,CLE,1,32,27,1,1,0,0,0,1,4,0,6,0,0,1,1,1,0
0,"Aug 31, 2022",WSN,OAK,0,35,33,5,9,3,0,1,5,2,0,4,0,0,0,1,0,0
0,"Aug 31, 2022",CHA,KCR,0,36,30,4,9,0,0,2,4,6,0,3,0,0,0,1,0,1
0,"Aug 31, 2022",ATL,COL,0,31,27,3,5,1,0,2,3,4,0,10,0,0,0,0,0,1
0,"Aug 31, 2022",MIL,PIT,0,43,34,6,8,2,0,0,6,9,2,8,0,0,0,0,1,0
0,"Aug 31, 2022",LAA,NYA,0,30,29,3,6,0,0,1,3,1,0,6,0,0,0,2,0,0
0,"Aug 31, 2022",ARI,PHI,0,34,34,2,8,1,0,1,1,0,0,7,0,0,0,1,0,0
0,"Aug 31, 2022",PIT,MIL,1,33,33,1,5,1,0,1,1,0,0,9,0,0,0,0,0,0
0,"Aug 31, 2022",OAK,WSN,1,35,29,1,5,1,0,1,1,4,0,7,1,1,0,2,0,0
0,"Aug 31, 2022",NYN,LAN,0,31,31,2,8,2,0,1,2,0,0,3,0,0,0,1,0,0
0,"Aug 31, 2022",HOU,TEX,1,45,37,5,11,1,0,0,5,7,0,11,0,0,0,1,0,0
0,"Aug 31, 2022",MIA,TBA,0,37,34,1,5,0,0,1,1,3,0,7,0,0,0,1,1,0
0,"Aug 31, 2022",CIN,SLN,0,57,49,3,14,0,0,0,3,7,3,8,0,1,0,2,0,1
0,"Aug 31, 2022",SLN,CIN,1,53,44,5,8,2,0,2,5,7,0,4,1,0,1,2,2,0
0,"Aug 31, 2022",TBA,MIA,1,40,38,2,10,2,0,0,2,2,1,9,0,0,0,2,1,0
0,"Aug 31, 2022",MIN,BOS,0,38,34,5,9,3,0,1,5,3,0,10,0,0,1,1,0,0
0,"Aug 31, 2022",SDN,SFN,1,38,32,5,9,3,0,0,5,3,0,8,1,1,1,1,0,0
0,"Aug 31, 2022",DET,SEA,0,39,34,3,8,0,0,0,3,3,0,7,2,0,0,0,0,0
0,"Aug 31, 2022",LAN,NYN,1,31,30,1,3,0,0,1,1,1,0,12,0,0,0,0,2,0
0,"Aug 31, 2022",NYA,LAA,1,34,28,2,3,2,0,0,2,5,0,10,0,0,1,1,1,0
0,"Aug 31, 2022",CLE,BAL,0,34,31,0,5,1,0,0,0,3,0,3,0,0,0,2,0,0
0,"Aug 31, 2022",TOR,CHN,0,37,34,5,7,2,0,2,5,2,0,5,1,0,0,0,0,0
0,"Aug 31, 2022",COL,ATL,1,35,32,2,6,0,0,1,2,3,0,9,0,0,0,2,0,0
0,"Aug 31, 2022",BOS,MIN,1,43,41,6,13,3,0,2,6,1,0,13,1,0,0,0,2,0
0,"Aug 31, 2022",PHI,ARI,1,57,49,18,24,6,1,0,15,8,0,6,0,0,0,2,0,0
0,"Aug 31, 2022",TEX,HOU,0,36,33,3,6,2,0,1,3,3,0,11,0,0,0,0,1,0
0,"Aug 31, 2022",SFN,SDN,0,36,32,4,6,2,0,0,4,2,0,14,2,0,0,1,0,0
0,"Aug 31, 2022",SEA,DET,1,39,35,5,8,1,1,2,5,4,0,8,0,0,0,0,0,0
0,"Aug 31, 2022",KCR,CHA,1,33,32,2,6,0,1,1,2,0,0,10,1,0,0,1,0,0
0,"Aug 31, 2022",CHN,TOR,1,36,35,7,10,4,1,1,6,1,0,12,0,0,0,0,0,1
0,"Aug 31, 2022",BAL,CLE,1,37,34,4,8,0,0,2,4,3,0,12,0,0,0,0,0,0
0,"Sep 1, 2022",WSN,OAK,0,47,40,7,11,1,1,1,7,6,0,13,1,0,0,0,3,0
0,"Sep 1, 2022",CHA,KCR,0,38,35,7,11,2,0,2,7,3,0,12,0,0,0,0,0,0
0,"Sep 1, 2022",ATL,COL,0,30,29,3,5,0,0,2,3,1,0,13,0,0,0,0,0,0
0,"Sep 1, 2022",MIL,ARI,1,30,30,0,4,0,0,0,0,0,0,11,0,0,0,1,0,0
0,"Sep 1, 2022",BAL,CLE,1,35,34,3,7,0,0,3,3,1,0,13,0,0,0,0,2,0
0,"Sep 1, 2022",OAK,WSN,1,44,38,5,11,1,1,1,5,4,0,12,1,1,0,2,0,0
0,"Sep 1, 2022",NYN,LAN,0,34,29,5,6,3,0,0,5,4,0,8,0,0,1,0,2,0
0,"Sep 1, 2022",BOS,TEX,0,44,37,9,13,3,0,1,9,7,1,11,0,0,0,1,0,0
0,"Sep 1, 2022",DET,SEA,0,32,31,0,4,0,0,0,0,1,0,11,0,0,0,0,0,0
0,"Sep 1, 2022",LAN,NYN,1,37,30,3,6,1,0,0,3,5,0,9,1,0,1,1,1,0
0,"Sep 1, 2022",COL,ATL,1,30,30,0,2,1,0,0,0,0,0,16,0,0,0,0,0,0
0,"Sep 1, 2022",TEX,BOS,1,47,39,8,13,1,0,1,8,7,0,5,0,0,1,0,2,0
0,"Sep 1, 2022",ARI,MIL,0,37,34,5,10,3,0,1,5,2,0,4,1,0,0,1,1,0
0,"Sep 1, 2022",SEA,DET,1,42,37,7,10,2,0,2,7,5,0,8,0,0,0,1,0,0
0,"Sep 1, 2022",KCR,CHA,1,39,36,1,8,2,0,0,1,2,0,11,0,0,0,0,0,0
0,"Sep 1, 2022",CLE,BAL,0,33,29,0,2,0,0,0,0,4,0,9,0,0,0,1,0,0
0,"Sep 2, 2022",WSN,NYN,1,40,38,3,10,2,1,0,2,2,0,11,0,0,0,0,0,0
0,"Sep 2, 2022",CHA,MIN,0,39,36,4,11,1,0,1,4,1,0,6,2,0,0,0,0,0
0,"Sep 2, 2022",ATL,MIA,0,38,34,8,11,1,0,5,8,3,0,8,1,0,0,0,1,1
0,"Sep 2, 2022",MIL,ARI,1,39,35,1,9,0,0,0,1,4,0,12,0,0,0,0,0,0
0,"Sep 2, 2022",LAA,HOU,0,39,33,2,7,1,0,0,2,5,0,13,0,0,1,0,0,0
0,"Sep 2, 2022",BAL,OAK,0,36,31,5,9,4,0,0,5,4,1,7,0,1,0,1,0,0
0,"Sep 2, 2022",LAN,SDN,0,36,31,1,4,2,0,0,1,3,0,11,2,0,0,0,0,0
0,"Sep 2, 2022",OAK,BAL,1,32,31,2,6,1,0,0,2,1,0,8,0,0,0,1,0,0
0,"Sep 2, 2022",NYN,WSN,0,36,30,7,10,3,1,2,7,4,1,2,0,0,2,0,0,0
0,"Sep 2, 2022",HOU,LAA,1,38,33,4,7,3,0,0,4,4,0,9,0,0,1,0,1,0
0,"Sep 2, 2022",MIA,ATL,1,34,31,1,5,1,0,1,1,3,0,11,0,0,0,1,0,0
0,"Sep 2, 2022",CIN,COL,0,37,34,3,11,1,0,2,3,3,1,9,0,0,0,1,0,1
0,"Sep 2, 2022",SLN,CHN,0,38,32,8,9,1,0,2,8,6,0,7,0,0,0,1,1,0
0,"Sep 2, 2022",TBA,NYA,0,40,34,9,11,1,0,1,8,5,0,3,1,0,0,1,0,0
0,"Sep 2, 2022",MIN,CHA,1,38,33,3,8,2,0,0,3,4,0,6,1,0,0,1,0,1
0,"Sep 2, 2022",BOS,TEX,0,42,36,9,13,4,0,1,9,6,0,8,0,0,0,1,0,0
0,"Sep 2, 2022",SDN,LAN,1,43,33,7,7,0,0,3,7,8,0,11,2,0,0,1,0,0
0,"Sep 2, 2022",DET,KCR,0,37,30,5,8,0,0,2,5,4,0,7,2,0,1,1,0,0
0,"Sep 2, 2022",NYA,TBA,1,37,32,0,5,2,0,0,0,4,0,13,0,0,0,0,0,0
0,"Sep 2, 2022",CLE,SEA,0,36,34,1,9,1,0,0,0,1,0,5,1,0,0,2,0,0
0,"Sep 2, 2022",TOR,PIT,1,42,34,4,9,3,0,1,4,7,0,8,1,0,0,0,1,1
0,"Sep 2, 2022",COL,CIN,1,33,30,2,6,1,0,1,2,3,0,10,0,0,0,1,0,0
0,"Sep 2, 2022",PHI,SFN,1,32,31,1,5,1,0,0,1,1,0,9,0,0,0,1,0,0
0,"Sep 2, 2022",SFN,PHI,0,46,34,13,11,2,1,1,12,10,0,9,1,0,1,0,0,0
0,"Sep 2, 2022",TEX,BOS,1,35,32,1,6,2,0,0,1,3,0,6,0,0,0,0,1,0
0,"Sep 2, 2022",ARI,MIL,0,29,27,2,6,2,0,0,2,1,0,6,0,0,0,2,0,0
0,"Sep 2, 2022",PIT,TOR,0,32,31,0,5,1,0,0,0,1,0,9,0,0,0,0,0,0
0,"Sep 2, 2022",SEA,CLE,1,40,35,6,7,3,0,2,6,5,0,7,0,0,0,0,0,0
0,"Sep 2, 2022",KCR,DET,1,36,34,4,8,0,0,1,3,1,0,8,1,0,0,1,0,0
0,"Sep 2, 2022",CHN,SLN,1,35,33,0,7,0,0,0,0,2,0,9,0,0,0,1,1,0
0,"Sep 3, 2022",WSN,NYN,1,41,38,7,14,3,0,2,6,3,0,8,0,0,0,1,0,2
0,"Sep 3, 2022",CHA,MIN,0,40,36,13,13,2,0,3,13,4,0,5,0,0,0,1,0,0
0,"Sep 3, 2022",ATL,MIA,0,36,31,2,7,3,0,1,2,5,1,11,0,0,0,2,1,0
0,"Sep 3, 2022",MIL,ARI,1,46,42,8,12,4,0,3,7,3,0,7,1,0,0,0,1,0
0,"Sep 3, 2022",LAA,HOU,0,45,38,2,4,2,0,0,2,5,1,10,1,0,1,0,0,0
0,"Sep 3, 2022",BAL,OAK,0,39,35,8,11,2,0,5,8,4,0,6,0,0,0,0,1,0
0,"Sep 3, 2022",LAN,SDN,0,42,37,12,13,2,2,4,12,4,0,6,1,0,0,0,1,0
0,"Sep 3, 2022",OAK,BAL,1,36,33,1,8,0,0,0,1,1,0,10,1,0,1,1,0,0
0,"Sep 3, 2022",NYN,WSN,0,33,31,1,4,0,0,1,1,2,0,8,0,0,0,0,1,0
0,"Sep 3, 2022",HOU,LAA,1,44,42,1,7,2,0,0,1,1,1,9,0,0,0,2,2,0
0,"Sep 3, 2022",MIA,ATL,1,34,30,1,5,0,0,0,1,3,0,9,0,0,1,1,1,0
0,"Sep 3, 2022",TBA,NYA,0,31,27,2,7,0,0,0,2,2,0,5,1,1,0,1,1,1
0,"Sep 3, 2022",SLN,CHN,0,39,31,8,9,2,0,3,8,7,0,8,0,0,1,1,3,0
0,"Sep 3, 2022",MIN,CHA,1,29,27,0,1,0,0,0,0,2,0,7,0,0,0,1,0,0
0,"Sep 3, 2022",BOS,TEX,0,38,32,5,7,5,0,0,3,5,0,11,0,1,0,0,1,0
0,"Sep 3, 2022",SDN,LAN,1,32,29,1,2,0,0,1,1,3,0,5,0,0,0,0,0,0
0,"Sep 3, 2022",DET,KCR,0,37,33,2,8,1,0,1,2,2,0,5,1,0,1,1,0,0
0,"Sep 3, 2022",TOR,PIT,1,39,34,4,6,2,0,0,4,4,0,8,1,0,0,0,1,1
0,"Sep 3, 2022",PHI,SFN,1,39,36,4,12,3,1,1,4,3,0,10,0,0,0,2,2,1
0,"Sep 3, 2022",CHN,SLN,1,37,33,4,10,2,0,0,4,3,0,4,1,0,0,4,1,0
0,"Sep 3, 2022",SFN,PHI,0,40,35,5,11,4,0,0,4,5,0,10,0,0,0,1,0,0
0,"Sep 3, 2022",NYA,TBA,1,31,31,1,3,0,0,1,1,0,0,7,0,0,0,0,0,0
0,"Sep 3, 2022",TEX,BOS,1,38,37,3,10,0,0,2,3,1,0,9,0,0,0,0,0,0
0,"Sep 3, 2022",ARI,MIL,0,43,38,6,10,3,0,1,6,4,0,11,0,0,1,0,2,0
0,"Sep 3, 2022",PIT,TOR,0,34,33,1,7,0,1,0,1,1,0,13,0,0,0,1,0,0
0,"Sep 3, 2022",SEA,CLE,1,41,34,4,7,1,0,1,4,6,0,6,1,0,0,0,0,1
0,"Sep 3, 2022",KCR,DET,1,45,41,12,15,3,2,4,12,4,0,8,0,0,0,1,2,0
0,"Sep 3, 2022",CLE,SEA,0,36,34,0,9,0,0,0,0,1,0,4,1,0,0,1,0,1
0,"Sep 4, 2022",WSN,NYN,1,41,36,7,11,1,0,1,7,5,0,6,0,0,0,3,0,0
0,"Sep 4, 2022",CHA,MIN,0,34,33,1,7,3,0,0,1,1,0,7,0,0,0,1,0,0
0,"Sep 4, 2022",ATL,MIA,0,39,31,7,9,2,0,1,6,7,1,12,0,0,1,0,0,1
0,"Sep 4, 2022",MIL,ARI,1,32,30,1,3,0,0,1,1,1,0,8,1,0,0,0,0,0
0,"Sep 4, 2022",LAA,HOU,0,34,32,1,6,1,0,1,1,2,0,10,0,0,0,1,1,0
0,"Sep 4, 2022",PIT,TOR,0,36,32,3,5,2,0,1,3,3,0,13,1,0,0,0,1,0
0,"Sep 4, 2022",OAK,BAL,1,38,37,5,11,1,0,2,5,1,0,2,0,0,0,1,0,0
0,"Sep 4, 2022",NYN,WSN,0,34,31,1,6,0,0,0,1,2,0,4,0,0,1,1,0,0
0,"Sep 4, 2022",HOU,LAA,1,41,36,9,11,2,0,2,9,3,0,6,2,0,0,2,0,0
0,"Sep 4, 2022",MIA,ATL,1,32,29,1,3,0,0,0,1,3,0,13,0,0,0,1,0,0
0,"Sep 4, 2022",CIN,COL,0,72,63,14,13,2,0,4,13,9,0,7,0,0,0,2,4,0
0,"Sep 4, 2022",TBA,NYA,0,37,34,1,6,3,0,0,1,2,0,12,0,0,0,0,0,0
0,"Sep 4, 2022",SLN,CHN,0,30,30,2,7,3,0,1,2,0,0,5,0,0,0,0,0,0
0,"Sep 4, 2022",MIN,CHA,1,41,39,5,12,2,1,1,4,2,0,9,0,0,0,0,0,0
0,"Sep 4, 2022",DET,KCR,0,36,32,2,7,1,0,1,2,3,1,10,1,0,0,1,0,1
