,Date,Tm,Home_Away,Opp,W/L
29,"May 8, 2022",BOS,Home,CHA,0
30,"May 10, 2022",BOS,@,ATL,1
31,"May 11, 2022",BOS,@,ATL,0
32,"May 13, 2022",BOS,@,TEX,1
33,"May 14, 2022",BOS,@,TEX,1
34,"May 15, 2022",BOS,@,TEX,0
35,"May 16, 2022",BOS,Home,HOU,1
36,"May 17, 2022",BOS,Home,HOU,0
37,"May 18, 2022",BOS,Home,HOU,1
38,"May 19, 2022",BOS,Home,SEA,1
39,"May 20, 2022",BOS,Home,SEA,1
40,"May 21, 2022",BOS,Home,SEA,1
41,"May 22, 2022",BOS,Home,SEA,1
42,"May 24, 2022",BOS,@,CHA,1
43,"May 25, 2022",BOS,@,CHA,0
44,"May 26, 2022",BOS,@,CHA,1
45,"May 27, 2022",BOS,Home,BAL,0
46,"May 28, 2022",BOS,Home,BAL,1
47,"May 28, 2022",BOS,Home,BAL,0
48,"May 29, 2022",BOS,Home,BAL,1
49,"May 30, 2022",BOS,Home,BAL,0
50,"May 31, 2022",BOS,Home,CIN,0
51,"Jun 1, 2022",BOS,Home,CIN,1
52,"Jun 3, 2022",BOS,@,OAK,1
53,"Jun 4, 2022",BOS,@,OAK,1
54,"Jun 5, 2022",BOS,@,OAK,1
55,"Jun 6, 2022",BOS,@,LAA,1
56,"Jun 7, 2022",BOS,@,LAA,1
57,"Jun 8, 2022",BOS,@,LAA,1
58,"Jun 9, 2022",BOS,@,LAA,0
59,"Jun 10, 2022",BOS,@,SEA,1
60,"Jun 11, 2022",BOS,@,SEA,0
61,"Jun 12, 2022",BOS,@,SEA,1
62,"Jun 14, 2022",BOS,Home,OAK,1
63,"Jun 15, 2022",BOS,Home,OAK,1
64,"Jun 16, 2022",BOS,Home,OAK,0
65,"Jun 17, 2022",BOS,Home,SLN,1
66,"Jun 18, 2022",BOS,Home,SLN,0
67,"Jun 19, 2022",BOS,Home,SLN,1
68,"Jun 20, 2022",BOS,Home,DET,1
69,"Jun 21, 2022",BOS,Home,DET,1
70,"Jun 22, 2022",BOS,Home,DET,1
71,"Jun 24, 2022",BOS,@,CLE,1
72,"Jun 25, 2022",BOS,@,CLE,1
73,"Jun 26, 2022",BOS,@,CLE,1
74,"Jun 27, 2022",BOS,@,TOR,0
75,"Jun 28, 2022",BOS,@,TOR,0
76,"Jun 29, 2022",BOS,@,TOR,1
77,"Jul 1, 2022",BOS,@,CHN,0
78,"Jul 2, 2022",BOS,@,CHN,0
79,"Jul 3, 2022",BOS,@,CHN,1
80,"Jul 4, 2022",BOS,Home,TBA,1
81,"Jul 5, 2022",BOS,Home,TBA,0
82,"Jul 6, 2022",BOS,Home,TBA,0
83,"Jul 7, 2022",BOS,Home,NYA,0
84,"Jul 8, 2022",BOS,Home,NYA,0
85,"Jul 9, 2022",BOS,Home,NYA,1
86,"Jul 10, 2022",BOS,Home,NYA,1
87,"Jul 11, 2022",BOS,@,TBA,0
88,"Jul 12, 2022",BOS,@,TBA,0
89,"Jul 13, 2022",BOS,@,TBA,0
90,"Jul 14, 2022",BOS,@,TBA,0
91,"Jul 15, 2022",BOS,@,NYA,1
92,"Jul 16, 2022",BOS,@,NYA,0
93,"Jul 17, 2022",BOS,@,NYA,0
94,"Jul 22, 2022",BOS,Home,TOR,0
95,"Jul 23, 2022",BOS,Home,TOR,0
96,"Jul 24, 2022",BOS,Home,TOR,0
97,"Jul 25, 2022",BOS,Home,CLE,1
98,"Jul 26, 2022",BOS,Home,CLE,0
99,"Jul 27, 2022",BOS,Home,CLE,0
100,"Jul 28, 2022",BOS,Home,CLE,1
101,"Jul 29, 2022",BOS,Home,MIL,0
102,"Jul 30, 2022",BOS,Home,MIL,0
103,"Jul 31, 2022",BOS,Home,MIL,1
104,"Aug 1, 2022",BOS,@,HOU,1
105,"Aug 2, 2022",BOS,@,HOU,1
106,"Aug 3, 2022",BOS,@,HOU,0
107,"Aug 4, 2022",BOS,@,KCR,0
108,"Aug 5, 2022",BOS,@,KCR,1
109,"Aug 6, 2022",BOS,@,KCR,0
110,"Aug 7, 2022",BOS,@,KCR,0
111,"Aug 9, 2022",BOS,Home,ATL,0
112,"Aug 10, 2022",BOS,Home,ATL,0
113,"Aug 11, 2022",BOS,Home,BAL,1
114,"Aug 12, 2022",BOS,Home,NYA,1
115,"Aug 13, 2022",BOS,Home,NYA,0
116,"Aug 14, 2022",BOS,Home,NYA,1
117,"Aug 16, 2022",BOS,@,PIT,1
118,"Aug 17, 2022",BOS,@,PIT,1
119,"Aug 18, 2022",BOS,@,PIT,0
120,"Aug 19, 2022",BOS,@,BAL,0
121,"Aug 20, 2022",BOS,@,BAL,1
122,"Aug 21, 2022",BOS,@,BAL,0
123,"Aug 23, 2022",BOS,Home,TOR,0
124,"Aug 24, 2022",BOS,Home,TOR,0
125,"Aug 25, 2022",BOS,Home,TOR,0
126,"Aug 26, 2022",BOS,Home,TBA,1
127,"Aug 27, 2022",BOS,Home,TBA,1
128,"Aug 28, 2022",BOS,Home,TBA,0
129,"Aug 29, 2022",BOS,@,MIN,0
130,"Aug 30, 2022",BOS,@,MIN,0
131,"Aug 31, 2022",BOS,@,MIN,1
132,"Sep 1, 2022",BOS,Home,TEX,1
133,"Sep 2, 2022",BOS,Home,TEX,1
134,"Sep 3, 2022",BOS,Home,TEX,1
135,"Sep 4, 2022",BOS,Home,TEX,1
136,"Sep 5, 2022",BOS,@,TBA,0
137,"Sep 6, 2022",BOS,@,TBA,0
138,"Sep 7, 2022",BOS,@,TBA,0
139,"Sep 9, 2022",BOS,@,BAL,0
140,"Sep 10, 2022",BOS,@,BAL,1
141,"Sep 11, 2022",BOS,@,BAL,1
142,"Sep 13, 2022",BOS,Home,NYA,0
143,"Sep 14, 2022",BOS,Home,NYA,0
144,"Sep 16, 2022",BOS,Home,KCR,1
145,"Sep 17, 2022",BOS,Home,KCR,0
146,"Sep 18, 2022",BOS,Home,KCR,1
147,"Sep 20, 2022",BOS,@,CIN,1
148,"Sep 21, 2022",BOS,@,CIN,0
149,"Sep 22, 2022",BOS,@,NYA,0
150,"Sep 23, 2022",BOS,@,NYA,0
151,"Sep 24, 2022",BOS,@,NYA,0
152,"Sep 25, 2022",BOS,@,NYA,0
153,"Sep 26, 2022",BOS,Home,BAL,0
154,"Sep 27, 2022",BOS,Home,BAL,1
155,"Sep 28, 2022",BOS,Home,BAL,1
156,"Sep 29, 2022",BOS,Home,BAL,1
157,"Sep 30, 2022",BOS,@,TOR,0
158,"Oct 1, 2022",BOS,@,TOR,0
159,"Oct 2, 2022",BOS,@,TOR,0
160,"Oct 3, 2022",BOS,Home,TBA,1
161,"Oct 4, 2022",BOS,Home,TBA,1
162,"Oct 5, 2022",BOS,Home,TBA,1
1,"Apr 8, 2022",TBA,Home,BAL,1
2,"Apr 9, 2022",TBA,Home,BAL,1
3,"Apr 10, 2022",TBA,Home,BAL,1
4,"Apr 11, 2022",TBA,Home,OAK,0
5,"Apr 12, 2022",TBA,Home,OAK,1
6,"Apr 13, 2022",TBA,Home,OAK,0
7,"Apr 14, 2022",TBA,Home,OAK,0
8,"Apr 15, 2022",TBA,@,CHA,0
9,"Apr 16, 2022",TBA,@,CHA,0
10,"Apr 17, 2022",TBA,@,CHA,1
11,"Apr 18, 2022",TBA,@,CHN,0
12,"Apr 19, 2022",TBA,@,CHN,1
13,"Apr 20, 2022",TBA,@,CHN,1
14,"Apr 22, 2022",TBA,Home,BOS,0
15,"Apr 23, 2022",TBA,Home,BOS,1
16,"Apr 24, 2022",TBA,Home,BOS,1
17,"Apr 26, 2022",TBA,Home,SEA,0
18,"Apr 27, 2022",TBA,Home,SEA,1
19,"Apr 28, 2022",TBA,Home,SEA,1
20,"Apr 29, 2022",TBA,Home,MIN,1
21,"Apr 30, 2022",TBA,Home,MIN,0
22,"May 1, 2022",TBA,Home,MIN,0
23,"May 2, 2022",TBA,@,OAK,1
24,"May 3, 2022",TBA,@,OAK,1
25,"May 4, 2022",TBA,@,OAK,1
26,"May 5, 2022",TBA,@,SEA,1
27,"May 6, 2022",TBA,@,SEA,1
28,"May 7, 2022",TBA,@,SEA,1
29,"May 8, 2022",TBA,@,SEA,0
30,"May 9, 2022",TBA,@,LAA,0
31,"May 10, 2022",TBA,@,LAA,0
32,"May 11, 2022",TBA,@,LAA,1
33,"May 13, 2022",TBA,Home,TOR,1
34,"May 14, 2022",TBA,Home,TOR,0
35,"May 15, 2022",TBA,Home,TOR,1
36,"May 16, 2022",TBA,Home,DET,0
37,"May 17, 2022",TBA,Home,DET,1
38,"May 18, 2022",TBA,Home,DET,1
39,"May 20, 2022",TBA,@,BAL,0
40,"May 21, 2022",TBA,@,BAL,1
41,"May 22, 2022",TBA,@,BAL,0
42,"May 24, 2022",TBA,Home,MIA,1
43,"May 25, 2022",TBA,Home,MIA,1
44,"May 26, 2022",TBA,Home,NYA,0
45,"May 27, 2022",TBA,Home,NYA,0
46,"May 28, 2022",TBA,Home,NYA,1
47,"May 29, 2022",TBA,Home,NYA,1
48,"May 30, 2022",TBA,@,TEX,0
49,"May 31, 2022",TBA,@,TEX,0
50,"Jun 1, 2022",TBA,@,TEX,1
51,"Jun 2, 2022",TBA,@,TEX,1
52,"Jun 3, 2022",TBA,Home,CHA,1
53,"Jun 4, 2022",TBA,Home,CHA,0
54,"Jun 5, 2022",TBA,Home,CHA,0
55,"Jun 7, 2022",TBA,Home,SLN,1
56,"Jun 8, 2022",TBA,Home,SLN,1
57,"Jun 9, 2022",TBA,Home,SLN,1
58,"Jun 10, 2022",TBA,@,MIN,0
59,"Jun 11, 2022",TBA,@,MIN,0
60,"Jun 12, 2022",TBA,@,MIN,1
61,"Jun 14, 2022",TBA,@,NYA,0
62,"Jun 15, 2022",TBA,@,NYA,0
63,"Jun 16, 2022",TBA,@,NYA,0
64,"Jun 17, 2022",TBA,@,BAL,0
65,"Jun 18, 2022",TBA,@,BAL,1
66,"Jun 19, 2022",TBA,@,BAL,0
67,"Jun 20, 2022",TBA,Home,NYA,0
68,"Jun 21, 2022",TBA,Home,NYA,1
69,"Jun 22, 2022",TBA,Home,NYA,0
70,"Jun 24, 2022",TBA,Home,PIT,1
71,"Jun 25, 2022",TBA,Home,PIT,1
72,"Jun 26, 2022",TBA,Home,PIT,1
73,"Jun 28, 2022",TBA,Home,MIL,0
74,"Jun 29, 2022",TBA,Home,MIL,0
75,"Jun 30, 2022",TBA,@,TOR,0
76,"Jul 1, 2022",TBA,@,TOR,0
77,"Jul 2, 2022",TBA,@,TOR,1
78,"Jul 2, 2022",TBA,@,TOR,1
79,"Jul 3, 2022",TBA,@,TOR,1
80,"Jul 4, 2022",TBA,@,BOS,0
81,"Jul 5, 2022",TBA,@,BOS,1
82,"Jul 6, 2022",TBA,@,BOS,1
83,"Jul 8, 2022",TBA,@,CIN,0
84,"Jul 9, 2022",TBA,@,CIN,0
85,"Jul 10, 2022",TBA,@,CIN,0
86,"Jul 11, 2022",TBA,Home,BOS,1
87,"Jul 12, 2022",TBA,Home,BOS,1
88,"Jul 13, 2022",TBA,Home,BOS,1
89,"Jul 14, 2022",TBA,Home,BOS,1
90,"Jul 15, 2022",TBA,Home,BAL,1
91,"Jul 16, 2022",TBA,Home,BAL,0
92,"Jul 17, 2022",TBA,Home,BAL,1
93,"Jul 22, 2022",TBA,@,KCR,1
94,"Jul 23, 2022",TBA,@,KCR,0
95,"Jul 24, 2022",TBA,@,KCR,0
96,"Jul 25, 2022",TBA,@,BAL,0
97,"Jul 26, 2022",TBA,@,BAL,0
98,"Jul 27, 2022",TBA,@,BAL,1
99,"Jul 28, 2022",TBA,@,BAL,0
100,"Jul 29, 2022",TBA,Home,CLE,0
101,"Jul 30, 2022",TBA,Home,CLE,1
102,"Jul 31, 2022",TBA,Home,CLE,0
103,"Aug 2, 2022",TBA,Home,TOR,0
104,"Aug 3, 2022",TBA,Home,TOR,1
105,"Aug 4, 2022",TBA,@,DET,1
106,"Aug 5, 2022",TBA,@,DET,1
107,"Aug 6, 2022",TBA,@,DET,0
108,"Aug 7, 2022",TBA,@,DET,1
109,"Aug 9, 2022",TBA,@,MIL,0
110,"Aug 10, 2022",TBA,@,MIL,0
111,"Aug 12, 2022",TBA,Home,BAL,0
112,"Aug 13, 2022",TBA,Home,BAL,1
113,"Aug 14, 2022",TBA,Home,BAL,1
114,"Aug 15, 2022",TBA,@,NYA,1
115,"Aug 16, 2022",TBA,@,NYA,1
116,"Aug 17, 2022",TBA,@,NYA,0
117,"Aug 18, 2022",TBA,Home,KCR,1
118,"Aug 19, 2022",TBA,Home,KCR,0
119,"Aug 20, 2022",TBA,Home,KCR,1
120,"Aug 21, 2022",TBA,Home,KCR,1
121,"Aug 22, 2022",TBA,Home,LAA,1
122,"Aug 23, 2022",TBA,Home,LAA,1
123,"Aug 24, 2022",TBA,Home,LAA,1
124,"Aug 25, 2022",TBA,Home,LAA,1
125,"Aug 26, 2022",TBA,@,BOS,0
126,"Aug 27, 2022",TBA,@,BOS,0
127,"Aug 28, 2022",TBA,@,BOS,1
128,"Aug 30, 2022",TBA,@,MIA,1
129,"Aug 31, 2022",TBA,@,MIA,1
130,"Sep 2, 2022",TBA,Home,NYA,1
131,"Sep 3, 2022",TBA,Home,NYA,1
132,"Sep 4, 2022",TBA,Home,NYA,0
133,"Sep 5, 2022",TBA,Home,BOS,1
134,"Sep 6, 2022",TBA,Home,BOS,1
135,"Sep 7, 2022",TBA,Home,BOS,1
136,"Sep 9, 2022",TBA,@,NYA,1
137,"Sep 10, 2022",TBA,@,NYA,0
138,"Sep 11, 2022",TBA,@,NYA,0
139,"Sep 12, 2022",TBA,@,TOR,0
140,"Sep 13, 2022",TBA,@,TOR,1
141,"Sep 13, 2022",TBA,@,TOR,0
142,"Sep 14, 2022",TBA,@,TOR,0
143,"Sep 15, 2022",TBA,@,TOR,1
144,"Sep 16, 2022",TBA,Home,TEX,0
145,"Sep 17, 2022",TBA,Home,TEX,1
146,"Sep 18, 2022",TBA,Home,TEX,1
147,"Sep 19, 2022",TBA,Home,HOU,0
148,"Sep 20, 2022",TBA,Home,HOU,0
149,"Sep 21, 2022",TBA,Home,HOU,0
150,"Sep 22, 2022",TBA,Home,TOR,1
151,"Sep 23, 2022",TBA,Home,TOR,1
152,"Sep 24, 2022",TBA,Home,TOR,0
153,"Sep 25, 2022",TBA,Home,TOR,0
154,"Sep 27, 2022",TBA,@,CLE,1
155,"Sep 28, 2022",TBA,@,CLE,0
156,"Sep 29, 2022",TBA,@,CLE,0
157,"Sep 30, 2022",TBA,@,HOU,1
158,"Oct 1, 2022",TBA,@,HOU,0
159,"Oct 2, 2022",TBA,@,HOU,0
160,"Oct 3, 2022",TBA,@,BOS,0
161,"Oct 4, 2022",TBA,@,BOS,0
162,"Oct 5, 2022",TBA,@,BOS,0
1,"Apr 8, 2022",MIN,Home,SEA,0
2,"Apr 9, 2022",MIN,Home,SEA,0
3,"Apr 10, 2022",MIN,Home,SEA,1
4,"Apr 11, 2022",MIN,Home,SEA,1
5,"Apr 12, 2022",MIN,Home,LAN,0
6,"Apr 13, 2022",MIN,Home,LAN,0
7,"Apr 15, 2022",MIN,@,BOS,1
8,"Apr 16, 2022",MIN,@,BOS,0
9,"Apr 17, 2022",MIN,@,BOS,0
10,"Apr 18, 2022",MIN,@,BOS,1
11,"Apr 19, 2022",MIN,@,KCR,0
12,"Apr 20, 2022",MIN,@,KCR,0
13,"Apr 21, 2022",MIN,@,KCR,1
14,"Apr 22, 2022",MIN,Home,CHA,1
15,"Apr 23, 2022",MIN,Home,CHA,1
16,"Apr 24, 2022",MIN,Home,CHA,1
17,"Apr 26, 2022",MIN,Home,DET,1
18,"Apr 27, 2022",MIN,Home,DET,1
19,"Apr 28, 2022",MIN,Home,DET,1
20,"Apr 29, 2022",MIN,@,TBA,0
21,"Apr 30, 2022",MIN,@,TBA,1
22,"May 1, 2022",MIN,@,TBA,1
23,"May 2, 2022",MIN,@,BAL,1
24,"May 3, 2022",MIN,@,BAL,1
25,"May 4, 2022",MIN,@,BAL,0
26,"May 5, 2022",MIN,@,BAL,0
27,"May 6, 2022",MIN,Home,OAK,1
28,"May 7, 2022",MIN,Home,OAK,1
29,"May 8, 2022",MIN,Home,OAK,1
30,"May 10, 2022",MIN,Home,HOU,0
31,"May 11, 2022",MIN,Home,HOU,0
32,"May 12, 2022",MIN,Home,HOU,0
33,"May 13, 2022",MIN,Home,CLE,1
34,"May 14, 2022",MIN,Home,CLE,0
35,"May 15, 2022",MIN,Home,CLE,1
36,"May 16, 2022",MIN,@,OAK,1
37,"May 17, 2022",MIN,@,OAK,0
38,"May 18, 2022",MIN,@,OAK,1
39,"May 20, 2022",MIN,@,KCR,1
40,"May 21, 2022",MIN,@,KCR,1
41,"May 22, 2022",MIN,@,KCR,1
42,"May 23, 2022",MIN,Home,DET,1
43,"May 24, 2022",MIN,Home,DET,1
44,"May 25, 2022",MIN,Home,DET,0
45,"May 26, 2022",MIN,Home,KCR,0
46,"May 27, 2022",MIN,Home,KCR,1
47,"May 28, 2022",MIN,Home,KCR,0
48,"May 29, 2022",MIN,Home,KCR,1
49,"May 30, 2022",MIN,@,DET,0
50,"May 31, 2022",MIN,@,DET,1
51,"May 31, 2022",MIN,@,DET,0
52,"Jun 1, 2022",MIN,@,DET,0
53,"Jun 2, 2022",MIN,@,DET,0
54,"Jun 3, 2022",MIN,@,TOR,1
55,"Jun 4, 2022",MIN,@,TOR,0
56,"Jun 5, 2022",MIN,@,TOR,1
57,"Jun 7, 2022",MIN,Home,NYA,0
58,"Jun 8, 2022",MIN,Home,NYA,1
59,"Jun 9, 2022",MIN,Home,NYA,0
60,"Jun 10, 2022",MIN,Home,TBA,1
61,"Jun 11, 2022",MIN,Home,TBA,1
62,"Jun 12, 2022",MIN,Home,TBA,0
63,"Jun 13, 2022",MIN,@,SEA,1
64,"Jun 14, 2022",MIN,@,SEA,0
65,"Jun 15, 2022",MIN,@,SEA,1
66,"Jun 17, 2022",MIN,@,ARI,0
67,"Jun 18, 2022",MIN,@,ARI,1
68,"Jun 19, 2022",MIN,@,ARI,0
69,"Jun 21, 2022",MIN,Home,CLE,0
70,"Jun 22, 2022",MIN,Home,CLE,0
71,"Jun 23, 2022",MIN,Home,CLE,1
72,"Jun 24, 2022",MIN,Home,COL,0
73,"Jun 25, 2022",MIN,Home,COL,1
74,"Jun 26, 2022",MIN,Home,COL,1
75,"Jun 27, 2022",MIN,@,CLE,1
76,"Jun 28, 2022",MIN,@,CLE,0
77,"Jun 28, 2022",MIN,@,CLE,1
78,"Jun 29, 2022",MIN,@,CLE,0
79,"Jun 30, 2022",MIN,@,CLE,0
80,"Jul 1, 2022",MIN,Home,BAL,1
81,"Jul 2, 2022",MIN,Home,BAL,1
82,"Jul 3, 2022",MIN,Home,BAL,0
83,"Jul 4, 2022",MIN,@,CHA,1
84,"Jul 5, 2022",MIN,@,CHA,1
85,"Jul 6, 2022",MIN,@,CHA,0
86,"Jul 8, 2022",MIN,@,TEX,0
87,"Jul 9, 2022",MIN,@,TEX,0
88,"Jul 10, 2022",MIN,@,TEX,1
89,"Jul 12, 2022",MIN,Home,MIL,0
90,"Jul 13, 2022",MIN,Home,MIL,1
91,"Jul 14, 2022",MIN,Home,CHA,0
92,"Jul 15, 2022",MIN,Home,CHA,0
93,"Jul 16, 2022",MIN,Home,CHA,1
94,"Jul 17, 2022",MIN,Home,CHA,0
95,"Jul 23, 2022",MIN,@,DET,1
96,"Jul 24, 2022",MIN,@,DET,1
97,"Jul 26, 2022",MIN,@,MIL,0
98,"Jul 27, 2022",MIN,@,MIL,0
99,"Jul 29, 2022",MIN,@,SDN,0
100,"Jul 30, 2022",MIN,@,SDN,1
101,"Jul 31, 2022",MIN,@,SDN,0
102,"Aug 1, 2022",MIN,Home,DET,1
103,"Aug 2, 2022",MIN,Home,DET,0
104,"Aug 3, 2022",MIN,Home,DET,1
105,"Aug 4, 2022",MIN,Home,TOR,0
106,"Aug 5, 2022",MIN,Home,TOR,1
107,"Aug 6, 2022",MIN,Home,TOR,1
108,"Aug 7, 2022",MIN,Home,TOR,0
109,"Aug 9, 2022",MIN,@,LAN,0
110,"Aug 10, 2022",MIN,@,LAN,0
111,"Aug 12, 2022",MIN,@,LAA,1
112,"Aug 13, 2022",MIN,@,LAA,0
113,"Aug 14, 2022",MIN,@,LAA,0
114,"Aug 15, 2022",MIN,Home,KCR,1
115,"Aug 16, 2022",MIN,Home,KCR,1
116,"Aug 17, 2022",MIN,Home,KCR,1
117,"Aug 19, 2022",MIN,Home,TEX,1
118,"Aug 20, 2022",MIN,Home,TEX,0
119,"Aug 21, 2022",MIN,Home,TEX,0
120,"Aug 22, 2022",MIN,Home,TEX,0
121,"Aug 23, 2022",MIN,@,HOU,0
122,"Aug 24, 2022",MIN,@,HOU,0
123,"Aug 25, 2022",MIN,@,HOU,0
124,"Aug 26, 2022",MIN,Home,SFN,1
125,"Aug 27, 2022",MIN,Home,SFN,1
126,"Aug 28, 2022",MIN,Home,SFN,1
127,"Aug 29, 2022",MIN,Home,BOS,1
128,"Aug 30, 2022",MIN,Home,BOS,1
129,"Aug 31, 2022",MIN,Home,BOS,0
130,"Sep 2, 2022",MIN,@,CHA,0
131,"Sep 3, 2022",MIN,@,CHA,0
132,"Sep 4, 2022",MIN,@,CHA,1
133,"Sep 5, 2022",MIN,@,NYA,0
134,"Sep 7, 2022",MIN,@,NYA,0
135,"Sep 7, 2022",MIN,@,NYA,0
136,"Sep 8, 2022",MIN,@,NYA,1
137,"Sep 9, 2022",MIN,Home,CLE,0
138,"Sep 10, 2022",MIN,Home,CLE,0
139,"Sep 11, 2022",MIN,Home,CLE,0
140,"Sep 13, 2022",MIN,Home,KCR,1
141,"Sep 14, 2022",MIN,Home,KCR,1
142,"Sep 15, 2022",MIN,Home,KCR,1
143,"Sep 16, 2022",MIN,@,CLE,0
144,"Sep 17, 2022",MIN,@,CLE,0
145,"Sep 17, 2022",MIN,@,CLE,0
146,"Sep 18, 2022",MIN,@,CLE,1
147,"Sep 19, 2022",MIN,@,CLE,0
148,"Sep 20, 2022",MIN,@,KCR,0
149,"Sep 21, 2022",MIN,@,KCR,0
150,"Sep 22, 2022",MIN,@,KCR,0
151,"Sep 23, 2022",MIN,Home,LAA,0
152,"Sep 24, 2022",MIN,Home,LAA,1
153,"Sep 25, 2022",MIN,Home,LAA,0
154,"Sep 27, 2022",MIN,Home,CHA,1
155,"Sep 28, 2022",MIN,Home,CHA,1
156,"Sep 29, 2022",MIN,Home,CHA,0
157,"Sep 30, 2022",MIN,@,DET,1
158,"Oct 1, 2022",MIN,@,DET,0
159,"Oct 2, 2022",MIN,@,DET,0
160,"Oct 3, 2022",MIN,@,CHA,0
161,"Oct 4, 2022",MIN,@,CHA,0
162,"Oct 5, 2022",MIN,@,CHA,1
1,"Apr 8, 2022",DET,Home,CHA,1
2,"Apr 9, 2022",DET,Home,CHA,0
3,"Apr 10, 2022",DET,Home,CHA,0
4,"Apr 11, 2022",DET,Home,BOS,1
5,"Apr 12, 2022",DET,Home,BOS,0
6,"Apr 13, 2022",DET,Home,BOS,0
7,"Apr 14, 2022",DET,@,KCR,1
8,"Apr 15, 2022",DET,@,KCR,1
9,"Apr 16, 2022",DET,@,KCR,0
10,"Apr 19, 2022",DET,Home,NYA,0
11,"Apr 20, 2022",DET,Home,NYA,0
12,"Apr 21, 2022",DET,Home,NYA,1
13,"Apr 23, 2022",DET,Home,COL,1
14,"Apr 23, 2022",DET,Home,COL,0
15,"Apr 24, 2022",DET,Home,COL,0
16,"Apr 26, 2022",DET,@,MIN,0
17,"Apr 27, 2022",DET,@,MIN,0
18,"Apr 28, 2022",DET,@,MIN,0
19,"Apr 29, 2022",DET,@,LAN,0
20,"Apr 30, 2022",DET,@,LAN,1
21,"May 1, 2022",DET,@,LAN,0
22,"May 4, 2022",DET,Home,PIT,1
23,"May 4, 2022",DET,Home,PIT,0
24,"May 5, 2022",DET,@,HOU,0
25,"May 6, 2022",DET,@,HOU,0
26,"May 7, 2022",DET,@,HOU,0
27,"May 8, 2022",DET,@,HOU,0
28,"May 9, 2022",DET,Home,OAK,0
29,"May 10, 2022",DET,Home,OAK,1
30,"May 10, 2022",DET,Home,OAK,0
31,"May 11, 2022",DET,Home,OAK,0
32,"May 12, 2022",DET,Home,OAK,0
33,"May 13, 2022",DET,Home,BAL,1
34,"May 14, 2022",DET,Home,BAL,1
35,"May 15, 2022",DET,Home,BAL,1
36,"May 16, 2022",DET,@,TBA,1
37,"May 17, 2022",DET,@,TBA,0
38,"May 18, 2022",DET,@,TBA,0
39,"May 20, 2022",DET,@,CLE,0
40,"May 22, 2022",DET,@,CLE,1
41,"May 23, 2022",DET,@,MIN,0
42,"May 24, 2022",DET,@,MIN,0
43,"May 25, 2022",DET,@,MIN,1
44,"May 26, 2022",DET,Home,CLE,1
45,"May 28, 2022",DET,Home,CLE,0
46,"May 29, 2022",DET,Home,CLE,1
47,"May 30, 2022",DET,Home,MIN,1
48,"May 31, 2022",DET,Home,MIN,0
49,"May 31, 2022",DET,Home,MIN,1
50,"Jun 1, 2022",DET,Home,MIN,1
51,"Jun 2, 2022",DET,Home,MIN,1
52,"Jun 3, 2022",DET,@,NYA,0
53,"Jun 4, 2022",DET,@,NYA,0
54,"Jun 5, 2022",DET,@,NYA,0
55,"Jun 7, 2022",DET,@,PIT,1
56,"Jun 8, 2022",DET,@,PIT,1
57,"Jun 10, 2022",DET,Home,TOR,0
58,"Jun 11, 2022",DET,Home,TOR,1
59,"Jun 12, 2022",DET,Home,TOR,0
60,"Jun 13, 2022",DET,Home,CHA,0
61,"Jun 14, 2022",DET,Home,CHA,0
62,"Jun 15, 2022",DET,Home,CHA,0
63,"Jun 16, 2022",DET,Home,TEX,0
64,"Jun 17, 2022",DET,Home,TEX,0
65,"Jun 18, 2022",DET,Home,TEX,1
66,"Jun 19, 2022",DET,Home,TEX,1
67,"Jun 20, 2022",DET,@,BOS,0
68,"Jun 21, 2022",DET,@,BOS,0
69,"Jun 22, 2022",DET,@,BOS,0
70,"Jun 24, 2022",DET,@,ARI,1
71,"Jun 25, 2022",DET,@,ARI,1
72,"Jun 26, 2022",DET,@,ARI,0
73,"Jun 28, 2022",DET,@,SFN,0
74,"Jun 29, 2022",DET,@,SFN,1
75,"Jul 1, 2022",DET,Home,KCR,0
76,"Jul 2, 2022",DET,Home,KCR,1
77,"Jul 3, 2022",DET,Home,KCR,0
78,"Jul 4, 2022",DET,Home,CLE,1
79,"Jul 4, 2022",DET,Home,CLE,1
80,"Jul 5, 2022",DET,Home,CLE,1
81,"Jul 6, 2022",DET,Home,CLE,1
82,"Jul 7, 2022",DET,@,CHA,1
83,"Jul 8, 2022",DET,@,CHA,1
84,"Jul 9, 2022",DET,@,CHA,0
85,"Jul 10, 2022",DET,@,CHA,0
86,"Jul 11, 2022",DET,@,KCR,0
87,"Jul 11, 2022",DET,@,KCR,0
88,"Jul 12, 2022",DET,@,KCR,1
89,"Jul 13, 2022",DET,@,KCR,0
90,"Jul 14, 2022",DET,@,CLE,0
91,"Jul 15, 2022",DET,@,CLE,0
92,"Jul 16, 2022",DET,@,CLE,0
93,"Jul 21, 2022",DET,@,OAK,1
94,"Jul 21, 2022",DET,@,OAK,0
95,"Jul 23, 2022",DET,Home,MIN,0
96,"Jul 24, 2022",DET,Home,MIN,0
97,"Jul 25, 2022",DET,Home,SDN,1
98,"Jul 26, 2022",DET,Home,SDN,0
99,"Jul 27, 2022",DET,Home,SDN,1
100,"Jul 28, 2022",DET,@,TOR,0
101,"Jul 29, 2022",DET,@,TOR,1
102,"Jul 30, 2022",DET,@,TOR,0
103,"Jul 31, 2022",DET,@,TOR,0
104,"Aug 1, 2022",DET,@,MIN,0
