,Date,Team,IP_Pitch,H_Pitch,R_Pitch,ER_Pitch,BB_Pitch,SO_Pitch,HR_Pitch,HBP_Pitch,AB_Pitch,2B_Pitch,3B_Pitch,IBB_Pitch,SB_Pitch,CS_Pitch,PO_Pitch,BF_Pitch,GB/FB_Pitch,PA_Bat,AB_Bat,R_Bat,H_Bat,2B_Bat,3B_Bat,HR_Bat,RBI_Bat,BB_Bat,IBB_Bat,SO_Bat,HBP_Bat,SH_Bat,SF_Bat,GDP_Bat,SB_Bat,CS_Bat,Games
0,2022-09-05,SEA,120.0,99.0,27.0,27.0,22.0,106.0,3.0,8.0,436.0,16.0,3.0,3.0,6.0,5.0,3.0,473.0,25.42,486,430,58,91,16,1,22,57,48,1,106,3,2,3,11,6,2,13
0,2022-09-05,BAL,117.0,96.0,31.0,30.0,29.0,83.0,8.0,5.0,429.0,15.0,0.0,0.0,0.0,0.0,0.0,466.0,25.02,462,415,44,88,17,0,17,44,42,1,118,3,1,1,7,11,3,13
0,2022-09-05,CHA,116.0,92.0,58.0,51.0,39.0,108.0,14.0,9.0,426.0,16.0,2.0,0.0,5.0,3.0,1.0,479.0,25.640000000000004,507,456,60,127,21,0,15,58,43,0,86,7,0,1,14,0,1,13
0,2022-09-05,MIL,123.0,111.0,63.0,58.0,48.0,116.0,16.0,5.0,463.0,26.0,0.0,1.0,5.0,3.0,3.0,523.0,25.180000000000003,531,474,60,114,17,0,21,58,48,2,129,6,1,2,7,5,3,14
0,2022-09-05,LAA,126.33,100.0,58.0,46.0,55.0,109.0,13.0,5.0,469.0,26.0,3.0,4.0,7.0,1.0,0.0,534.0,22.409999999999997,529,486,46,108,13,3,19,44,35,1,144,4,1,2,8,4,1,14
0,2022-09-05,BOS,125.0,134.0,77.0,72.0,58.0,122.0,13.0,5.0,494.0,29.0,2.0,0.0,8.0,2.0,3.0,562.0,34.74000000000001,556,501,72,152,34,2,14,68,46,4,135,4,1,4,14,8,1,14
0,2022-09-05,LAN,124.0,87.0,47.0,42.0,45.0,122.0,15.0,10.0,456.0,18.0,1.0,0.0,7.0,2.0,1.0,513.0,27.71,565,491,84,133,34,3,17,82,59,1,120,10,0,5,7,10,0,14
0,2022-09-05,WSN,105.0,95.0,47.0,45.0,34.0,96.0,15.0,6.0,393.0,17.0,3.0,1.0,4.0,2.0,2.0,438.0,21.75,449,414,49,110,19,2,13,47,28,0,98,5,1,1,9,7,6,12
0,2022-09-05,COL,113.0,106.0,69.0,63.0,44.0,105.0,18.0,4.0,435.0,22.0,3.0,1.0,12.0,3.0,0.0,486.0,24.659999999999997,475,439,42,98,17,1,9,39,29,0,127,5,0,2,8,5,3,12
0,2022-09-05,DET,107.0,111.0,61.0,59.0,41.0,96.0,21.0,5.0,419.0,14.0,4.0,1.0,7.0,1.0,0.0,467.0,21.21,451,403,52,101,20,4,9,49,33,1,105,9,0,6,6,2,2,12
0,2022-09-06,OAK,117.67,112.0,60.0,54.0,47.0,100.0,13.0,6.0,451.0,27.0,2.0,3.0,8.0,4.0,3.0,507.0,21.72,481,433,43,96,15,1,9,42,33,0,108,7,4,3,11,1,1,13
0,2022-09-06,NYN,106.33,96.0,41.0,36.0,35.0,102.0,7.0,6.0,399.0,17.0,1.0,2.0,6.0,2.0,5.0,445.0,19.859999999999996,418,374,36,85,15,2,10,34,30,1,72,7,2,4,8,5,2,12
0,2022-09-06,TEX,111.33,138.0,76.0,69.0,51.0,108.0,10.0,4.0,454.0,31.0,3.0,1.0,3.0,4.0,0.0,516.0,25.080000000000002,484,446,60,112,16,2,19,60,36,0,109,1,0,1,8,11,2,13
0,2022-09-06,ARI,116.0,103.0,55.0,53.0,36.0,99.0,10.0,4.0,435.0,21.0,3.0,0.0,4.0,1.0,1.0,481.0,23.439999999999998,498,433,80,114,27,1,14,75,47,0,97,5,3,8,7,9,3,13
0,2022-09-06,SEA,121.0,92.0,25.0,25.0,23.0,102.0,5.0,6.0,438.0,13.0,2.0,3.0,6.0,5.0,2.0,472.0,25.410000000000004,483,429,57,88,14,1,21,56,46,1,114,3,2,3,9,2,2,13
0,2022-09-06,PHI,112.67,116.0,71.0,63.0,42.0,119.0,11.0,4.0,440.0,27.0,6.0,0.0,1.0,4.0,2.0,494.0,23.27,493,446,71,125,26,4,10,66,38,2,109,6,0,2,11,7,3,13
0,2022-09-06,MIA,109.0,109.0,54.0,48.0,42.0,108.0,15.0,3.0,419.0,24.0,0.0,3.0,7.0,2.0,1.0,469.0,20.299999999999997,433,395,27,69,16,1,7,27,34,0,112,3,0,1,6,7,2,12
0,2022-09-06,ATL,106.33,71.0,28.0,24.0,28.0,112.0,11.0,4.0,382.0,10.0,1.0,0.0,3.0,0.0,0.0,418.0,17.279999999999998,453,405,66,108,24,0,17,63,43,2,118,3,0,2,8,6,3,12
0,2022-09-06,SDN,105.0,110.0,72.0,65.0,41.0,111.0,17.0,10.0,417.0,20.0,2.0,0.0,12.0,1.0,3.0,473.0,22.270000000000003,467,412,52,98,19,0,13,51,44,0,103,6,2,2,6,0,1,12
0,2022-09-06,MIL,123.0,111.0,65.0,58.0,50.0,114.0,15.0,7.0,463.0,25.0,0.0,1.0,5.0,2.0,3.0,528.0,27.169999999999998,534,477,61,116,19,0,19,59,46,2,128,8,1,2,7,6,2,14
0,2022-09-06,CHA,125.0,98.0,60.0,52.0,41.0,122.0,14.0,9.0,459.0,17.0,2.0,0.0,5.0,3.0,1.0,514.0,27.020000000000003,542,489,63,132,22,0,17,61,45,0,91,7,0,1,14,1,1,14
0,2022-09-06,TOR,130.0,131.0,57.0,54.0,33.0,145.0,18.0,6.0,505.0,20.0,4.0,4.0,8.0,3.0,0.0,546.0,29.450000000000003,564,498,63,124,28,3,14,63,60,3,100,6,0,0,12,8,3,13
0,2022-09-06,LAA,127.33,97.0,54.0,42.0,53.0,114.0,12.0,4.0,471.0,25.0,2.0,4.0,6.0,1.0,0.0,533.0,21.75,534,493,56,117,15,3,22,54,33,1,143,4,1,3,7,4,1,14
0,2022-09-06,HOU,110.67,70.0,24.0,22.0,35.0,129.0,8.0,1.0,387.0,15.0,1.0,1.0,8.0,3.0,0.0,427.0,21.78,436,389,43,95,23,0,8,42,34,1,85,6,0,4,17,3,1,12
0,2022-09-06,LAN,124.0,90.0,51.0,46.0,45.0,123.0,18.0,10.0,460.0,18.0,1.0,0.0,7.0,2.0,1.0,517.0,28.35,556,487,78,126,33,2,17,77,55,1,121,9,0,5,7,8,1,14
0,2022-09-06,WSN,106.0,89.0,45.0,43.0,34.0,95.0,14.0,6.0,393.0,16.0,3.0,1.0,3.0,1.0,2.0,438.0,21.350000000000005,463,420,54,117,19,3,13,52,33,0,98,6,2,2,9,6,6,12
0,2022-09-06,SFN,105.33,103.0,54.0,42.0,36.0,113.0,10.0,3.0,404.0,24.0,1.0,1.0,4.0,3.0,0.0,448.0,28.87,462,400,51,94,18,1,10,49,50,0,122,9,0,3,8,2,2,12
0,2022-09-06,CHN,122.33,132.0,75.0,72.0,54.0,90.0,25.0,7.0,484.0,24.0,3.0,2.0,6.0,3.0,0.0,548.0,24.97,497,459,44,98,22,1,8,41,34,2,105,2,0,2,13,7,4,13
0,2022-09-06,CIN,116.33,104.0,59.0,53.0,45.0,105.0,17.0,8.0,435.0,20.0,2.0,0.0,9.0,3.0,0.0,490.0,27.31,494,450,56,111,18,2,17,53,37,4,101,4,2,1,12,5,4,12
0,2022-09-06,BAL,126.0,114.0,43.0,42.0,32.0,89.0,11.0,5.0,475.0,19.0,0.0,1.0,2.0,0.0,0.0,515.0,26.769999999999996,497,454,46,98,17,0,21,46,39,1,117,1,1,1,8,11,3,13
0,2022-09-06,PIT,104.0,100.0,62.0,52.0,52.0,101.0,10.0,6.0,406.0,19.0,0.0,4.0,8.0,2.0,0.0,466.0,23.8,414,384,27,75,10,4,11,27,22,1,120,3,4,1,7,3,2,12
0,2022-09-06,DET,106.0,120.0,71.0,68.0,39.0,95.0,24.0,5.0,426.0,16.0,4.0,1.0,7.0,1.0,0.0,472.0,20.089999999999996,450,405,48,98,19,3,8,45,31,1,110,8,0,6,6,1,2,12
0,2022-09-06,TBA,118.0,102.0,35.0,33.0,29.0,127.0,13.0,2.0,448.0,16.0,2.0,1.0,2.0,2.0,0.0,484.0,26.71,504,450,71,122,31,1,12,67,41,2,104,8,1,3,12,9,1,13
0,2022-09-06,SLN,135.0,131.0,56.0,51.0,40.0,92.0,8.0,3.0,516.0,21.0,1.0,4.0,4.0,1.0,1.0,563.0,24.99,584,517,76,129,24,3,26,74,53,0,103,10,1,3,10,8,1,14
0,2022-09-06,BOS,125.0,135.0,76.0,71.0,53.0,117.0,13.0,4.0,495.0,32.0,2.0,0.0,9.0,2.0,3.0,557.0,34.07,562,504,72,152,33,2,13,68,49,5,141,4,1,4,12,8,1,14
0,2022-09-06,KCR,115.0,135.0,71.0,68.0,49.0,96.0,21.0,8.0,455.0,18.0,0.0,2.0,2.0,4.0,2.0,521.0,31.95,512,451,73,120,21,5,16,71,41,1,110,11,3,5,8,15,2,13
0,2022-09-06,CLE,118.0,77.0,43.0,35.0,43.0,121.0,17.0,3.0,424.0,12.0,0.0,1.0,6.0,2.0,0.0,476.0,24.33,481,440,32,98,13,0,8,31,29,4,90,5,1,6,12,6,4,13
0,2022-09-06,COL,111.0,105.0,66.0,63.0,41.0,108.0,18.0,6.0,428.0,21.0,3.0,1.0,13.0,3.0,0.0,476.0,24.05,468,427,38,92,15,1,7,35,31,0,124,7,0,3,9,4,3,12
0,2022-09-07,LAN,124.0,93.0,50.0,45.0,43.0,117.0,18.0,8.0,464.0,16.0,1.0,0.0,6.0,2.0,1.0,516.0,27.83,553,485,84,126,35,2,20,83,54,1,120,9,0,5,6,9,1,14
0,2022-09-07,NYA,104.67,88.0,40.0,36.0,26.0,98.0,11.0,8.0,387.0,12.0,0.0,0.0,4.0,3.0,0.0,428.0,21.54,447,394,43,82,12,1,12,39,43,5,89,4,2,3,9,4,3,12
0,2022-09-07,PIT,104.0,103.0,62.0,52.0,53.0,99.0,10.0,7.0,407.0,18.0,0.0,4.0,8.0,2.0,0.0,470.0,24.199999999999996,421,388,34,82,11,4,12,33,25,1,118,3,3,2,6,3,2,12
0,2022-09-07,MIL,123.33,113.0,75.0,67.0,50.0,115.0,19.0,7.0,468.0,27.0,0.0,2.0,5.0,2.0,3.0,533.0,26.849999999999998,539,483,64,120,21,0,19,62,48,2,127,6,1,1,8,6,2,14
0,2022-09-07,SFN,113.33,111.0,60.0,48.0,38.0,119.0,13.0,3.0,435.0,26.0,1.0,1.0,5.0,3.0,0.0,481.0,30.130000000000003,497,435,54,102,18,1,12,52,50,0,127,9,0,3,8,2,2,13
0,2022-09-07,MIN,112.67,115.0,56.0,56.0,33.0,100.0,13.0,9.0,428.0,29.0,0.0,0.0,3.0,2.0,1.0,475.0,24.840000000000003,481,422,57,98,22,2,11,54,49,1,115,4,1,5,9,3,2,13
0,2022-09-07,WSN,114.0,97.0,49.0,47.0,35.0,101.0,16.0,6.0,423.0,18.0,3.0,1.0,3.0,1.0,2.0,470.0,22.040000000000003,496,452,55,124,22,3,13,53,34,0,105,6,2,2,11,6,6,13
0,2022-09-07,TBA,118.0,102.0,38.0,36.0,27.0,125.0,15.0,2.0,447.0,16.0,2.0,1.0,1.0,2.0,0.0,481.0,26.32,507,455,77,128,34,1,14,73,38,2,108,9,1,3,12,9,1,13
0,2022-09-07,LAA,129.33,98.0,56.0,43.0,50.0,117.0,11.0,5.0,479.0,27.0,2.0,5.0,6.0,1.0,0.0,539.0,22.87,533,494,60,118,16,3,25,57,31,1,137,4,1,3,9,3,1,14
0,2022-09-07,TEX,111.33,139.0,78.0,70.0,51.0,111.0,11.0,4.0,457.0,30.0,1.0,1.0,7.0,3.0,0.0,520.0,23.97,491,450,62,114,18,2,18,60,39,0,115,1,0,1,8,14,3,13
0,2022-09-07,NYN,106.33,100.0,45.0,40.0,38.0,106.0,8.0,5.0,403.0,16.0,1.0,2.0,7.0,2.0,6.0,450.0,20.5,423,375,36,88,15,2,10,34,33,1,71,7,3,4,8,5,2,12
0,2022-09-07,BAL,135.0,127.0,49.0,48.0,34.0,98.0,12.0,5.0,514.0,23.0,0.0,1.0,2.0,0.0,0.0,556.0,28.38,538,488,55,107,19,1,21,55,45,1,124,2,1,1,8,12,3,14
0,2022-09-07,MIA,108.33,112.0,57.0,51.0,43.0,110.0,16.0,3.0,418.0,26.0,0.0,4.0,7.0,2.0,1.0,470.0,20.509999999999998,430,391,26,68,14,1,6,26,32,0,120,4,1,2,5,6,4,12
0,2022-09-07,BOS,133.0,148.0,84.0,79.0,55.0,125.0,16.0,5.0,529.0,36.0,2.0,0.0,9.0,2.0,3.0,594.0,36.27,596,536,76,158,33,2,15,72,51,5,151,4,1,4,13,8,1,15
0,2022-09-07,ATL,106.33,75.0,36.0,32.0,30.0,115.0,13.0,6.0,387.0,12.0,1.0,0.0,2.0,0.0,0.0,426.0,18.72,463,411,74,117,25,0,17,71,45,2,118,3,0,4,9,6,3,12
0,2022-09-07,HOU,119.67,78.0,28.0,25.0,39.0,144.0,8.0,1.0,422.0,17.0,1.0,1.0,11.0,4.0,0.0,466.0,22.7,475,424,46,103,23,0,9,45,37,1,94,6,0,4,17,8,1,13
0,2022-09-07,TOR,138.0,140.0,66.0,63.0,39.0,152.0,18.0,7.0,539.0,22.0,5.0,4.0,9.0,3.0,0.0,587.0,30.61,605,537,69,137,32,3,15,68,62,3,109,6,0,0,13,8,3,14
0,2022-09-07,SDN,114.0,120.0,77.0,69.0,43.0,120.0,20.0,10.0,453.0,21.0,2.0,0.0,13.0,1.0,3.0,511.0,25.030000000000005,503,444,58,104,19,0,16,57,48,0,109,6,2,2,6,0,1,13
0,2022-09-07,ARI,125.67,109.0,61.0,59.0,40.0,105.0,13.0,4.0,467.0,21.0,3.0,0.0,4.0,1.0,1.0,517.0,24.31,536,469,85,124,28,1,17,80,49,0,106,5,3,8,8,10,3,14
0,2022-09-07,CIN,116.33,105.0,64.0,58.0,55.0,98.0,17.0,8.0,431.0,19.0,3.0,0.0,10.0,3.0,0.0,499.0,27.559999999999995,497,453,58,112,19,3,17,55,37,4,110,4,2,1,11,5,4,12
0,2022-09-07,SLN,136.0,137.0,57.0,52.0,41.0,92.0,8.0,3.0,520.0,23.0,1.0,4.0,4.0,1.0,1.0,568.0,25.729999999999997,584,518,79,133,26,3,27,77,51,0,101,10,1,4,9,8,1,14
0,2022-09-07,CLE,127.0,81.0,44.0,36.0,44.0,130.0,18.0,3.0,453.0,12.0,0.0,1.0,6.0,3.0,0.0,506.0,25.75,518,475,36,108,14,0,8,35,30,4,95,6,1,6,12,6,5,14
0,2022-09-07,SEA,130.0,99.0,25.0,25.0,25.0,116.0,5.0,7.0,471.0,14.0,2.0,3.0,6.0,6.0,2.0,508.0,27.200000000000003,517,458,60,94,15,1,22,58,50,1,118,4,2,3,10,3,2,14
0,2022-09-07,CHN,122.33,132.0,77.0,73.0,54.0,96.0,25.0,7.0,487.0,25.0,4.0,2.0,6.0,3.0,0.0,551.0,24.139999999999997,512,459,53,106,22,2,10,50,45,2,103,3,2,3,14,9,4,13
0,2022-09-07,CHA,125.0,98.0,57.0,49.0,39.0,119.0,15.0,6.0,461.0,18.0,2.0,0.0,5.0,2.0,1.0,510.0,24.28,536,488,59,129,21,0,17,57,40,0,100,7,0,1,11,1,2,14
0,2022-09-07,DET,115.33,127.0,76.0,71.0,41.0,101.0,27.0,5.0,460.0,17.0,4.0,1.0,7.0,1.0,0.0,508.0,22.089999999999996,490,442,52,106,22,3,8,49,33,2,117,9,0,6,7,1,2,13
0,2022-09-07,OAK,117.67,118.0,67.0,61.0,46.0,101.0,13.0,6.0,454.0,26.0,2.0,3.0,7.0,4.0,3.0,511.0,22.38,489,439,52,102,17,1,12,51,33,0,113,9,4,3,11,1,1,13
0,2022-09-07,KCR,115.0,135.0,71.0,68.0,43.0,96.0,21.0,8.0,456.0,17.0,0.0,2.0,2.0,5.0,2.0,516.0,31.099999999999998,504,453,68,118,21,5,17,66,36,1,112,7,3,4,8,14,2,13
0,2022-09-07,PHI,112.67,119.0,72.0,64.0,43.0,127.0,10.0,5.0,440.0,28.0,6.0,0.0,1.0,6.0,2.0,498.0,23.139999999999997,492,442,70,123,26,4,9,65,41,3,107,5,0,3,11,6,3,13
0,2022-09-07,COL,120.0,114.0,73.0,69.0,45.0,118.0,20.0,6.0,465.0,25.0,3.0,1.0,14.0,3.0,0.0,517.0,25.34,509,465,48,102,17,1,11,45,34,1,132,7,0,3,9,4,3,13
0,2022-09-08,MIL,123.33,111.0,73.0,68.0,48.0,118.0,20.0,5.0,465.0,26.0,0.0,2.0,4.0,2.0,3.0,526.0,28.450000000000003,542,487,67,123,22,1,21,65,47,2,133,6,1,1,7,6,2,14
0,2022-09-08,CHN,113.33,121.0,71.0,67.0,46.0,95.0,25.0,3.0,450.0,19.0,4.0,2.0,6.0,4.0,0.0,502.0,22.93,480,431,49,106,20,2,10,47,41,2,102,3,2,3,16,8,4,13
0,2022-09-08,PHI,112.67,118.0,69.0,63.0,39.0,125.0,11.0,5.0,439.0,24.0,5.0,0.0,1.0,6.0,2.0,492.0,23.47,488,441,67,124,27,3,10,63,39,3,108,4,0,3,11,6,4,13
0,2022-09-08,NYA,116.67,98.0,43.0,38.0,27.0,120.0,13.0,7.0,436.0,13.0,0.0,0.0,4.0,3.0,0.0,474.0,24.29,497,435,51,89,15,1,14,47,53,7,102,4,1,3,11,8,4,12
0,2022-09-08,SFN,112.33,115.0,66.0,54.0,43.0,115.0,15.0,4.0,438.0,27.0,1.0,1.0,4.0,3.0,0.0,490.0,31.290000000000003,499,438,54,105,18,1,13,52,48,0,132,9,1,3,8,2,2,13
0,2022-09-08,OAK,117.67,120.0,69.0,63.0,46.0,96.0,14.0,9.0,455.0,23.0,2.0,3.0,7.0,4.0,3.0,515.0,21.959999999999997,487,437,52,97,15,1,13,51,34,0,124,9,4,2,9,1,1,13
0,2022-09-08,SLN,128.0,135.0,57.0,52.0,39.0,89.0,9.0,3.0,490.0,20.0,2.0,4.0,3.0,1.0,1.0,537.0,26.720000000000002,533,479,72,121,23,2,25,71,43,0,98,6,1,4,8,8,1,14
0,2022-09-08,WSN,115.67,100.0,51.0,49.0,35.0,100.0,15.0,6.0,427.0,21.0,3.0,1.0,3.0,1.0,2.0,474.0,22.73,501,455,58,129,21,4,13,56,35,0,102,6,3,2,13,5,5,13
0,2022-09-08,MIN,124.33,118.0,64.0,63.0,46.0,112.0,15.0,8.0,465.0,29.0,0.0,3.0,9.0,3.0,2.0,524.0,27.28,531,469,60,111,24,2,13,57,52,1,127,4,1,5,9,3,2,13
0,2022-09-08,CHA,126.0,100.0,58.0,47.0,42.0,124.0,16.0,6.0,468.0,20.0,2.0,0.0,4.0,2.0,0.0,521.0,25.510000000000005,533,484,65,126,20,0,17,62,39,1,106,6,1,3,11,2,2,14
0,2022-09-08,MIA,107.33,112.0,58.0,52.0,41.0,115.0,18.0,3.0,417.0,26.0,0.0,4.0,7.0,3.0,2.0,466.0,19.53,430,392,24,70,10,1,6,24,31,0,118,4,1,2,5,6,5,12
0,2022-09-08,CIN,117.0,110.0,58.0,53.0,53.0,98.0,16.0,7.0,435.0,18.0,2.0,0.0,10.0,3.0,0.0,500.0,28.090000000000003,493,452,59,111,15,3,20,55,35,4,110,4,1,1,11,5,4,12
0,2022-09-09,DET,106.33,125.0,76.0,71.0,38.0,95.0,29.0,4.0,433.0,17.0,4.0,1.0,7.0,1.0,0.0,477.0,20.52,463,416,50,105,22,3,12,49,32,2,98,9,0,6,6,0,2,12
0,2022-09-09,MIA,107.0,117.0,60.0,53.0,39.0,116.0,19.0,3.0,421.0,28.0,1.0,4.0,7.0,3.0,2.0,466.0,20.96,436,396,28,77,13,1,7,27,32,0,111,5,1,2,6,5,5,12
0,2022-09-09,ARI,116.67,107.0,59.0,57.0,37.0,96.0,14.0,5.0,443.0,21.0,1.0,0.0,3.0,1.0,1.0,487.0,22.950000000000003,490,431,78,112,25,1,18,75,43,0,104,5,3,6,9,9,3,13
0,2022-09-09,PHI,112.67,120.0,70.0,63.0,40.0,122.0,11.0,7.0,442.0,24.0,5.0,0.0,1.0,6.0,2.0,497.0,25.09,478,437,65,117,27,3,10,61,34,3,114,3,0,3,13,6,4,13
0,2022-09-09,OAK,116.67,136.0,81.0,75.0,47.0,89.0,18.0,8.0,467.0,28.0,2.0,3.0,6.0,4.0,3.0,527.0,22.360000000000003,488,439,51,99,17,1,13,50,34,0,130,9,3,2,9,1,1,13
0,2022-09-09,MIL,133.33,105.0,64.0,59.0,46.0,139.0,20.0,6.0,490.0,21.0,1.0,2.0,4.0,2.0,4.0,548.0,28.880000000000003,566,506,67,123,23,1,19,63,52,3,134,5,1,2,9,8,2,14
0,2022-09-09,BAL,126.0,113.0,45.0,43.0,28.0,90.0,11.0,3.0,473.0,20.0,0.0,1.0,3.0,0.0,1.0,507.0,23.33,504,459,48,99,18,1,19,48,40,1,118,2,1,1,7,11,3,13
0,2022-09-09,NYN,116.33,103.0,42.0,37.0,36.0,119.0,7.0,5.0,436.0,18.0,1.0,1.0,6.0,2.0,6.0,480.0,22.14,472,422,49,106,21,2,12,47,36,1,80,8,1,5,8,6,2,12
0,2022-09-09,HOU,111.67,73.0,26.0,22.0,35.0,130.0,9.0,1.0,393.0,14.0,1.0,1.0,12.0,4.0,0.0,433.0,22.3,447,395,41,89,17,0,7,39,41,3,90,4,1,2,13,8,2,12
0,2022-09-09,SEA,121.0,92.0,29.0,23.0,25.0,107.0,4.0,7.0,440.0,14.0,2.0,4.0,6.0,4.0,1.0,479.0,26.52,492,433,61,90,16,1,21,59,50,1,112,3,2,4,8,2,2,13
0,2022-09-09,BOS,122.0,129.0,73.0,69.0,53.0,111.0,16.0,5.0,478.0,32.0,0.0,1.0,11.0,2.0,3.0,541.0,31.77,551,496,71,146,33,2,14,68,47,3,139,3,1,4,10,9,1,14
0,2022-09-09,ATL,97.33,69.0,36.0,32.0,31.0,113.0,12.0,6.0,355.0,11.0,1.0,0.0,2.0,0.0,0.0,394.0,19.060000000000002,416,371,61,103,22,0,16,59,37,2,100,5,0,3,8,5,3,11
0,2022-09-09,LAN,115.0,88.0,46.0,41.0,41.0,111.0,18.0,6.0,431.0,14.0,1.0,0.0,6.0,2.0,1.0,480.0,26.52,510,449,69,113,27,2,20,68,50,1,117,8,0,3,4,8,1,13
0,2022-09-09,SLN,128.0,144.0,61.0,58.0,39.0,91.0,9.0,3.0,501.0,23.0,2.0,3.0,3.0,1.0,1.0,549.0,27.619999999999997,540,481,77,123,22,2,26,76,48,0,92,6,1,4,9,8,1,14
0,2022-09-09,SDN,105.0,109.0,70.0,62.0,42.0,112.0,18.0,10.0,413.0,22.0,2.0,0.0,12.0,2.0,1.0,470.0,22.890000000000004,469,412,63,102,17,0,19,62,46,0,92,6,2,2,6,1,1,12
0,2022-09-09,MIN,125.33,121.0,62.0,60.0,47.0,121.0,14.0,7.0,476.0,28.0,0.0,4.0,10.0,3.0,2.0,533.0,27.96,530,473,61,115,23,2,14,59,48,1,124,4,1,4,9,3,2,13
0,2022-09-09,NYA,125.67,106.0,47.0,41.0,28.0,126.0,14.0,7.0,470.0,14.0,0.0,0.0,4.0,3.0,1.0,509.0,26.869999999999997,537,471,54,98,17,1,15,49,57,8,112,4,1,3,12,9,4,13
0,2022-09-09,KCR,106.0,125.0,62.0,59.0,35.0,90.0,19.0,8.0,424.0,15.0,0.0,2.0,2.0,4.0,2.0,473.0,30.36,475,425,62,112,21,3,15,60,38,2,105,7,0,4,7,14,3,12
0,2022-09-09,TOR,128.0,125.0,62.0,59.0,32.0,138.0,17.0,6.0,496.0,22.0,5.0,2.0,9.0,3.0,0.0,536.0,26.73,561,495,61,123,26,1,15,59,60,3,97,6,0,0,11,9,3,13
0,2022-09-09,SFN,120.33,117.0,66.0,58.0,48.0,116.0,15.0,5.0,461.0,28.0,1.0,2.0,6.0,3.0,0.0,520.0,30.990000000000002,526,463,56,104,18,2,14,54,50,0,146,9,1,3,9,1,2,13
0,2022-09-09,CLE,118.67,75.0,45.0,37.0,47.0,115.0,18.0,2.0,417.0,10.0,0.0,2.0,8.0,4.0,0.0,473.0,25.96,480,441,27,99,16,0,3,26,27,4,83,6,1,5,12,6,5,13
0,2022-09-09,CHN,113.33,121.0,74.0,70.0,52.0,89.0,25.0,3.0,448.0,17.0,5.0,2.0,6.0,4.0,0.0,506.0,24.299999999999997,480,430,45,104,21,3,10,43,40,1,113,4,3,3,15,9,4,13
0,2022-09-09,WSN,115.67,106.0,56.0,54.0,36.0,95.0,16.0,5.0,435.0,20.0,3.0,1.0,2.0,1.0,2.0,482.0,23.119999999999997,512,464,66,137,24,4,13,64,36,0,96,6,2,4,12,5,4,13
0,2022-09-09,LAA,120.0,92.0,46.0,39.0,44.0,108.0,13.0,5.0,444.0,24.0,2.0,4.0,5.0,1.0,1.0,497.0,19.6,497,459,60,115,15,3,26,58,31,1,129,4,0,3,8,4,1,13
0,2022-09-09,PIT,104.0,106.0,57.0,52.0,51.0,91.0,9.0,8.0,409.0,22.0,0.0,4.0,8.0,2.0,0.0,471.0,23.12,420,389,32,84,11,4,10,31,24,1,121,3,3,1,8,4,2,11
0,2022-09-09,TEX,104.0,122.0,71.0,65.0,58.0,100.0,10.0,3.0,418.0,28.0,1.0,3.0,7.0,2.0,0.0,487.0,22.169999999999998,442,404,43,92,11,0,15,41,35,0,106,1,1,1,9,13,3,12
0,2022-09-09,TBA,107.0,94.0,34.0,34.0,27.0,112.0,13.0,2.0,407.0,16.0,2.0,1.0,2.0,2.0,0.0,440.0,24.59,455,409,63,113,30,1,12,60,33,2,96,9,1,2,9,10,1,12
0,2022-09-09,COL,112.0,94.0,55.0,51.0,39.0,109.0,18.0,6.0,419.0,19.0,2.0,1.0,12.0,3.0,0.0,465.0,23.470000000000002,472,429,45,90,18,1,11,43,35,1,124,6,0,2,8,4,1,12
0,2022-09-09,CHA,126.0,100.0,57.0,46.0,41.0,131.0,15.0,6.0,469.0,20.0,2.0,0.0,4.0,2.0,0.0,522.0,25.48,537,492,74,135,25,0,22,72,36,1,105,5,1,3,12,2,2,14
0,2022-09-09,CIN,118.0,101.0,54.0,49.0,49.0,110.0,16.0,7.0,428.0,18.0,2.0,0.0,11.0,3.0,0.0,491.0,26.980000000000004,494,450,58,110,12,4,19,54,39,4,104,4,1,0,12,5,4,12
0,2022-09-10,SEA,121.0,96.0,34.0,28.0,26.0,110.0,8.0,8.0,445.0,14.0,2.0,4.0,8.0,3.0,1.0,486.0,26.299999999999997,496,438,62,92,17,1,23,60,49,1,117,3,2,4,8,2,2,13
0,2022-09-10,MIA,116.0,124.0,63.0,56.0,42.0,121.0,20.0,4.0,453.0,29.0,1.0,4.0,7.0,3.0,2.0,502.0,22.980000000000004,474,428,34,87,18,1,9,33,38,0,121,5,1,2,7,5,5,13
0,2022-09-10,CHN,113.33,108.0,68.0,63.0,54.0,93.0,23.0,4.0,438.0,18.0,3.0,2.0,5.0,3.0,0.0,498.0,24.56,474,422,46,101,19,3,12,45,40,1,120,5,4,3,15,9,4,13
0,2022-09-10,MIN,126.33,125.0,63.0,61.0,44.0,119.0,16.0,8.0,485.0,26.0,0.0,4.0,11.0,2.0,2.0,540.0,26.67,540,482,64,122,25,1,14,62,49,1,125,5,1,3,9,3,2,13
0,2022-09-10,SLN,127.0,151.0,66.0,63.0,40.0,95.0,10.0,3.0,502.0,23.0,4.0,3.0,2.0,2.0,1.0,551.0,27.490000000000002,533,474,71,113,24,0,24,70,49,0,91,6,1,3,10,9,0,14
