,Visitor,Home,Date,IP_Pitch_Visitor,H_Pitch_Visitor,R_Pitch_Visitor,ER_Pitch_Visitor,BB_Pitch_Visitor,SO_Pitch_Visitor,HR_Pitch_Visitor,HBP_Pitch_Visitor,AB_Pitch_Visitor,2B_Pitch_Visitor,3B_Pitch_Visitor,IBB_Pitch_Visitor,SB_Pitch_Visitor,CS_Pitch_Visitor,PO_Pitch_Visitor,BF_Pitch_Visitor,GB/FB_Pitch_Visitor,PA_Bat_Visitor,AB_Bat_Visitor,R_Bat_Visitor,H_Bat_Visitor,2B_Bat_Visitor,3B_Bat_Visitor,HR_Bat_Visitor,RBI_Bat_Visitor,BB_Bat_Visitor,IBB_Bat_Visitor,SO_Bat_Visitor,HBP_Bat_Visitor,SH_Bat_Visitor,SF_Bat_Visitor,GDP_Bat_Visitor,SB_Bat_Visitor,CS_Bat_Visitor,Games_Visitor,IP_Pitch_Home,H_Pitch_Home,R_Pitch_Home,ER_Pitch_Home,BB_Pitch_Home,SO_Pitch_Home,HR_Pitch_Home,HBP_Pitch_Home,AB_Pitch_Home,2B_Pitch_Home,3B_Pitch_Home,IBB_Pitch_Home,SB_Pitch_Home,CS_Pitch_Home,PO_Pitch_Home,BF_Pitch_Home,GB/FB_Pitch_Home,PA_Bat_Home,AB_Bat_Home,R_Bat_Home,H_Bat_Home,2B_Bat_Home,3B_Bat_Home,HR_Bat_Home,RBI_Bat_Home,BB_Bat_Home,IBB_Bat_Home,SO_Bat_Home,HBP_Bat_Home,SH_Bat_Home,SF_Bat_Home,GDP_Bat_Home,SB_Bat_Home,CS_Bat_Home,Games_Home,Home_Win
0,ATL,MIA,2022-08-13,79.0,89.0,48.0,44.0,31.0,82.0,11.0,6.0,318.0,21.0,0.0,4.0,5.0,1.0,1.0,358.0,14.69,344,320,44,81,22,2,12,44,18,1,87,4,0,2,7,4,0,8,68.0,53.0,18.0,17.0,18.0,63.0,6.0,0.0,245.0,11.0,0.0,0.0,3.0,2.0,0.0,264.0,11.78,290,264,17,60,14,2,5,15,24,2,66,1,0,0,5,9,4,8,0
0,PHI,NYN,2022-08-13,78.0,66.0,21.0,20.0,21.0,63.0,3.0,3.0,286.0,15.0,2.0,1.0,4.0,1.0,1.0,313.0,12.9,318,288,49,80,12,3,17,49,22,0,65,7,0,1,5,7,2,9,90.0,88.0,34.0,32.0,18.0,102.0,9.0,7.0,353.0,13.0,0.0,0.0,7.0,0.0,1.0,381.0,16.12,388,339,62,100,22,2,11,59,36,7,72,9,1,3,10,5,0,9,1
0,PIT,SFN,2022-08-13,85.0,84.0,46.0,44.0,39.0,56.0,5.0,8.0,322.0,23.0,0.0,5.0,10.0,3.0,3.0,377.0,17.25,368,337,40,81,11,3,9,36,27,2,83,3,1,0,7,10,3,10,70.33,75.0,38.0,34.0,18.0,73.0,11.0,2.0,281.0,14.0,1.0,1.0,3.0,0.0,0.0,304.0,18.68,311,269,33,67,11,0,10,29,30,3,60,7,1,4,5,3,0,8,1
0,LAN,KCR,2022-08-13,72.0,44.0,18.0,14.0,18.0,65.0,5.0,2.0,258.0,9.0,1.0,0.0,1.0,0.0,0.0,279.0,14.83,305,277,54,80,26,0,11,52,21,1,66,2,0,5,1,9,1,8,89.0,93.0,42.0,39.0,29.0,75.0,11.0,2.0,348.0,15.0,0.0,0.0,0.0,2.0,1.0,383.0,18.94,362,326,52,84,11,3,14,51,29,0,79,1,1,5,6,9,2,9,0
0,OAK,HOU,2022-08-13,73.0,67.0,39.0,36.0,26.0,61.0,18.0,2.0,283.0,12.0,1.0,4.0,6.0,1.0,0.0,313.0,11.6,305,273,28,61,13,0,6,27,29,0,66,2,1,0,7,5,2,8,80.0,71.0,30.0,29.0,20.0,83.0,7.0,6.0,300.0,10.0,1.0,0.0,6.0,1.0,0.0,329.0,13.38,334,302,47,81,17,0,11,47,25,0,57,2,0,5,8,2,0,9,1
0,ARI,COL,2022-08-13,79.0,71.0,37.0,36.0,26.0,66.0,8.0,4.0,295.0,18.0,1.0,1.0,10.0,2.0,3.0,328.0,16.35,322,286,43,74,15,0,7,39,28,1,47,4,1,3,10,8,3,9,78.0,89.0,49.0,49.0,33.0,53.0,13.0,5.0,304.0,21.0,3.0,0.0,4.0,1.0,1.0,345.0,13.19,347,319,54,100,21,1,10,53,23,1,68,1,0,4,7,3,0,9,0
0,CHN,CIN,2022-08-13,79.33,69.0,28.0,28.0,25.0,79.0,12.0,5.0,295.0,9.0,0.0,1.0,3.0,4.0,1.0,327.0,13.28,323,288,30,72,9,0,8,29,28,0,81,3,1,3,6,7,2,8,68.0,67.0,40.0,39.0,35.0,64.0,11.0,9.0,257.0,12.0,1.0,4.0,11.0,2.0,2.0,303.0,19.46,302,266,19,58,7,0,6,18,28,0,77,5,0,2,8,2,1,8,0
0,DET,CHA,2022-08-13,80.0,79.0,37.0,32.0,39.0,62.0,3.0,4.0,306.0,17.0,1.0,0.0,5.0,4.0,0.0,351.0,18.52,315,296,22,58,13,0,3,21,12,1,96,5,0,2,5,2,2,9,85.0,75.0,34.0,31.0,29.0,88.0,8.0,1.0,321.0,8.0,0.0,0.0,8.0,1.0,0.0,354.0,14.05,371,339,29,84,11,1,8,27,24,0,86,5,1,2,9,0,2,9,1
0,NYA,BOS,2022-08-13,71.67,57.0,36.0,34.0,29.0,68.0,10.0,3.0,258.0,9.0,0.0,2.0,2.0,2.0,1.0,292.0,15.840000000000002,315,279,29,62,15,0,7,29,30,2,69,4,0,2,4,5,5,8,80.67,93.0,57.0,55.0,28.0,64.0,12.0,3.0,316.0,16.0,6.0,1.0,10.0,3.0,1.0,353.0,16.08,337,309,38,77,24,0,9,37,23,1,80,2,1,2,13,0,2,9,0
0,MIN,LAA,2022-08-13,72.0,74.0,39.0,35.0,22.0,79.0,10.0,2.0,280.0,21.0,0.0,2.0,5.0,2.0,1.0,306.0,16.439999999999998,304,276,34,67,15,2,9,33,24,1,62,2,1,1,6,3,0,8,91.0,65.0,32.0,30.0,42.0,81.0,9.0,4.0,324.0,15.0,0.0,0.0,5.0,1.0,0.0,372.0,14.679999999999998,371,342,34,71,13,2,14,34,20,2,95,4,3,2,4,3,4,9,1
0,MIN,LAA,2022-08-14,73.0,78.0,43.0,38.0,24.0,73.0,12.0,1.0,285.0,21.0,1.0,3.0,5.0,1.0,1.0,313.0,15.17,319,287,33,70,14,2,10,32,27,3,69,3,1,1,6,5,0,8,93.0,67.0,32.0,31.0,47.0,87.0,9.0,5.0,329.0,14.0,0.0,2.0,8.0,1.0,0.0,384.0,16.29,375,345,38,73,11,3,16,38,21,3,96,4,3,2,4,3,4,9,1
0,NYA,BOS,2022-08-14,71.67,55.0,31.0,29.0,31.0,67.0,6.0,5.0,256.0,12.0,0.0,2.0,1.0,3.0,1.0,295.0,15.29,318,280,29,63,14,0,7,29,32,2,72,4,0,2,5,4,6,8,81.67,87.0,54.0,52.0,33.0,69.0,12.0,2.0,314.0,13.0,6.0,1.0,10.0,4.0,1.0,354.0,15.13,343,311,39,81,26,0,8,38,25,1,78,3,1,3,14,0,3,9,1
0,DET,CHA,2022-08-14,80.0,86.0,39.0,34.0,37.0,61.0,4.0,4.0,313.0,17.0,1.0,0.0,4.0,4.0,0.0,357.0,20.43,319,301,25,64,15,0,3,24,13,1,93,3,0,2,6,2,1,9,85.0,81.0,37.0,34.0,30.0,85.0,7.0,1.0,325.0,10.0,0.0,0.0,8.0,1.0,0.0,359.0,13.86,374,342,31,86,12,1,8,29,23,0,87,5,0,4,7,0,2,9,1
0,CHN,CIN,2022-08-14,88.33,76.0,30.0,30.0,31.0,93.0,12.0,5.0,329.0,11.0,0.0,1.0,3.0,4.0,1.0,367.0,15.65,363,323,37,81,9,0,11,36,32,0,88,4,1,3,8,7,2,9,69.0,69.0,44.0,42.0,36.0,64.0,13.0,10.0,262.0,10.0,1.0,3.0,7.0,1.0,1.0,310.0,18.76,311,270,21,59,9,0,6,20,33,0,88,5,0,2,6,2,1,8,1
0,ARI,COL,2022-08-14,80.0,65.0,30.0,29.0,25.0,69.0,6.0,3.0,293.0,17.0,1.0,1.0,10.0,2.0,3.0,323.0,16.36,324,286,45,76,16,1,8,40,30,1,39,4,1,3,11,8,3,9,79.0,90.0,46.0,45.0,31.0,50.0,13.0,3.0,307.0,21.0,4.0,0.0,5.0,1.0,1.0,344.0,12.92,344,316,53,97,21,1,10,52,24,1,64,1,0,3,8,3,0,9,0
0,PIT,SFN,2022-08-14,84.0,77.0,41.0,39.0,39.0,62.0,6.0,9.0,313.0,23.0,0.0,5.0,9.0,3.0,3.0,369.0,16.57,364,333,32,74,12,2,7,28,27,2,86,3,1,0,8,11,3,10,70.33,74.0,35.0,31.0,17.0,73.0,11.0,2.0,280.0,15.0,1.0,1.0,2.0,0.0,0.0,301.0,17.749999999999996,309,264,35,64,13,0,11,31,34,3,64,6,1,4,5,4,0,8,1
0,OAK,HOU,2022-08-14,72.0,73.0,46.0,43.0,27.0,58.0,19.0,1.0,284.0,12.0,3.0,4.0,7.0,1.0,0.0,313.0,12.01,302,267,25,58,13,0,5,24,32,0,65,2,1,0,9,5,3,8,80.0,72.0,29.0,28.0,23.0,81.0,6.0,5.0,298.0,10.0,1.0,0.0,6.0,2.0,0.0,329.0,13.330000000000002,334,301,49,81,15,2,11,49,28,0,55,1,0,4,10,3,0,9,1
0,LAN,KCR,2022-08-14,71.0,46.0,21.0,17.0,18.0,67.0,5.0,1.0,260.0,11.0,2.0,0.0,1.0,0.0,0.0,280.0,15.11,316,287,64,90,26,0,17,61,23,1,64,2,0,4,1,7,1,8,90.0,97.0,51.0,48.0,33.0,77.0,16.0,2.0,357.0,16.0,0.0,0.0,0.0,2.0,1.0,395.0,19.179999999999996,368,331,54,90,14,4,13,53,29,0,75,2,1,5,7,9,2,9,1
0,CLE,TOR,2022-08-14,81.0,63.0,25.0,25.0,18.0,80.0,7.0,2.0,297.0,16.0,0.0,1.0,0.0,1.0,0.0,318.0,18.62,336,310,29,76,10,1,5,27,19,0,50,5,0,2,4,7,1,9,70.0,77.0,40.0,39.0,26.0,50.0,11.0,5.0,280.0,14.0,1.0,1.0,4.0,1.0,1.0,314.0,14.630000000000004,299,275,31,71,12,0,12,31,21,1,64,0,0,2,10,2,1,8,0
0,SEA,TEX,2022-08-14,85.0,72.0,36.0,33.0,25.0,90.0,8.0,4.0,310.0,16.0,1.0,2.0,1.0,5.0,2.0,345.0,15.11,339,292,31,61,12,0,8,29,36,2,74,6,2,3,8,2,1,8,80.0,71.0,40.0,35.0,31.0,73.0,8.0,3.0,302.0,14.0,1.0,0.0,1.0,1.0,0.0,342.0,16.299999999999997,341,302,39,79,12,1,7,38,29,1,85,5,1,4,6,6,1,9,1
0,BAL,TBA,2022-08-14,69.0,66.0,35.0,35.0,19.0,64.0,8.0,1.0,266.0,12.0,0.0,0.0,5.0,0.0,1.0,291.0,16.34,303,270,36,82,18,1,8,35,23,1,52,3,2,5,6,5,4,8,70.0,72.0,35.0,31.0,15.0,67.0,5.0,4.0,273.0,18.0,0.0,1.0,2.0,3.0,1.0,297.0,15.72,308,270,36,62,14,0,7,35,36,0,71,0,1,1,4,3,3,8,1
0,MIL,SLN,2022-08-14,74.33,55.0,28.0,23.0,26.0,67.0,10.0,2.0,265.0,8.0,0.0,2.0,1.0,3.0,0.0,296.0,15.17,304,262,29,54,9,2,10,29,32,3,76,7,1,2,4,3,1,8,89.0,95.0,50.0,48.0,32.0,83.0,9.0,1.0,348.0,14.0,3.0,1.0,3.0,2.0,0.0,385.0,17.029999999999998,377,330,53,87,22,2,14,53,38,1,69,5,0,4,6,4,1,9,1
0,ATL,MIA,2022-08-14,88.0,94.0,49.0,45.0,36.0,85.0,12.0,4.0,348.0,21.0,1.0,4.0,5.0,1.0,1.0,391.0,14.54,389,361,54,96,25,2,15,54,22,1,99,4,0,2,8,6,0,8,77.0,68.0,29.0,28.0,22.0,82.0,10.0,0.0,288.0,16.0,0.0,0.0,5.0,2.0,0.0,311.0,13.49,326,296,18,63,12,3,6,16,28,1,74,1,0,0,6,6,3,8,0
0,PHI,NYN,2022-08-14,77.0,64.0,21.0,20.0,21.0,61.0,2.0,3.0,281.0,13.0,2.0,1.0,5.0,1.0,1.0,308.0,12.88,314,286,46,78,12,3,16,46,22,0,67,5,0,1,5,9,2,9,90.0,78.0,29.0,27.0,19.0,111.0,7.0,7.0,345.0,13.0,0.0,0.0,10.0,0.0,1.0,374.0,16.14,371,325,54,90,17,1,9,51,34,6,70,8,1,3,10,6,0,9,1
0,DET,CLE,2022-08-15,79.0,84.0,38.0,35.0,36.0,61.0,5.0,4.0,310.0,17.0,1.0,0.0,4.0,4.0,0.0,353.0,21.41,319,302,26,66,15,0,4,24,13,1,99,3,0,1,6,2,1,9,81.0,60.0,21.0,21.0,12.0,83.0,5.0,2.0,294.0,16.0,0.0,1.0,0.0,1.0,0.0,309.0,19.13,344,317,36,86,13,1,6,34,20,0,52,5,0,2,5,10,2,9,1
0,DET,CLE,2022-08-15,79.0,84.0,38.0,35.0,36.0,61.0,5.0,4.0,310.0,17.0,1.0,0.0,4.0,4.0,0.0,353.0,21.41,319,302,26,66,15,0,4,24,13,1,99,3,0,1,6,2,1,9,81.0,60.0,21.0,21.0,12.0,83.0,5.0,2.0,294.0,16.0,0.0,1.0,0.0,1.0,0.0,309.0,19.13,344,317,36,86,13,1,6,34,20,0,52,5,0,2,5,10,2,9,0
0,SEA,LAA,2022-08-15,93.0,80.0,41.0,38.0,29.0,98.0,8.0,4.0,341.0,20.0,1.0,2.0,3.0,5.0,2.0,380.0,15.6,378,323,34,65,13,0,8,31,42,2,87,7,3,3,8,4,1,9,93.0,64.0,26.0,25.0,40.0,83.0,8.0,5.0,328.0,12.0,0.0,2.0,7.0,1.0,0.0,376.0,14.74,371,340,35,72,12,3,9,35,22,3,95,3,3,3,3,3,5,9,0
0,NYN,ATL,2022-08-15,90.0,80.0,25.0,23.0,21.0,112.0,6.0,7.0,347.0,15.0,0.0,0.0,9.0,0.0,1.0,378.0,16.259999999999998,372,326,54,91,20,1,6,50,34,6,74,8,1,3,8,6,1,9,89.0,90.0,44.0,40.0,36.0,92.0,8.0,4.0,348.0,22.0,1.0,4.0,8.0,1.0,1.0,391.0,14.18,397,361,53,99,26,2,15,52,29,2,95,5,0,2,9,6,0,8,1
0,BAL,TOR,2022-08-15,77.0,74.0,39.0,39.0,21.0,75.0,9.0,1.0,297.0,14.0,0.0,0.0,5.0,0.0,1.0,324.0,17.86,332,299,37,83,19,1,8,35,23,1,61,3,2,5,6,5,4,9,70.0,87.0,44.0,43.0,23.0,51.0,11.0,4.0,288.0,16.0,1.0,1.0,7.0,2.0,1.0,318.0,14.61,290,272,24,66,11,0,10,24,15,1,64,0,0,2,8,2,1,8,0
0,OAK,TEX,2022-08-15,71.0,74.0,45.0,42.0,26.0,51.0,13.0,0.0,283.0,13.0,3.0,4.0,7.0,1.0,0.0,310.0,11.11,299,267,20,57,11,0,4,19,29,0,63,2,1,0,8,3,3,8,80.0,70.0,41.0,35.0,31.0,77.0,8.0,4.0,301.0,15.0,0.0,0.0,3.0,1.0,0.0,343.0,16.04,344,302,41,75,13,1,7,39,33,1,89,5,1,3,5,8,0,9,1
0,ARI,SFN,2022-08-15,89.0,73.0,34.0,33.0,31.0,74.0,6.0,3.0,328.0,20.0,1.0,2.0,11.0,2.0,3.0,364.0,19.079999999999995,365,323,52,87,20,1,9,47,32,1,45,5,1,4,11,11,3,10,70.33,77.0,37.0,32.0,18.0,74.0,10.0,4.0,282.0,15.0,1.0,1.0,2.0,0.0,0.0,306.0,15.64,318,270,40,72,15,0,12,37,36,3,64,7,1,4,4,4,0,8,1
0,TBA,NYA,2022-08-15,69.67,67.0,34.0,32.0,15.0,68.0,5.0,4.0,269.0,18.0,0.0,1.0,2.0,3.0,1.0,292.0,13.83,299,264,34,58,13,0,7,34,33,0,76,0,1,1,1,2,3,8,79.67,61.0,34.0,32.0,31.0,71.0,7.0,5.0,285.0,13.0,0.0,2.0,1.0,3.0,1.0,324.0,16.46,348,309,29,65,14,0,7,29,33,2,83,4,0,2,5,5,6,9,0
0,KCR,MIN,2022-08-15,90.0,94.0,48.0,45.0,33.0,82.0,16.0,3.0,355.0,15.0,0.0,0.0,1.0,2.0,1.0,394.0,17.509999999999998,365,329,51,87,15,4,12,50,27,0,75,3,2,4,7,6,1,9,72.0,73.0,38.0,34.0,21.0,72.0,10.0,1.0,277.0,20.0,1.0,3.0,5.0,2.0,1.0,303.0,14.25,316,289,32,72,14,2,10,31,23,3,67,2,1,1,6,6,0,8,1
0,HOU,CHA,2022-08-15,80.0,76.0,32.0,31.0,27.0,82.0,7.0,5.0,300.0,11.0,1.0,0.0,6.0,2.0,0.0,335.0,13.42,325,297,49,80,15,2,10,49,23,0,51,1,0,4,9,3,0,9,86.0,77.0,37.0,34.0,30.0,95.0,8.0,1.0,328.0,8.0,0.0,0.0,8.0,0.0,0.0,361.0,14.28,374,344,34,91,15,0,10,32,21,0,84,5,0,4,5,1,2,9,1
0,SDN,MIA,2022-08-15,77.0,87.0,41.0,36.0,20.0,74.0,9.0,7.0,309.0,13.0,0.0,0.0,6.0,0.0,1.0,341.0,12.91,347,310,43,75,21,0,8,41,31,2,70,3,0,2,4,2,0,9,86.0,78.0,32.0,31.0,30.0,88.0,11.0,1.0,322.0,17.0,0.0,1.0,6.0,2.0,0.0,354.0,15.67,361,328,19,68,13,3,6,17,31,1,86,1,0,0,6,9,3,9,1
0,PHI,CIN,2022-08-15,80.0,63.0,23.0,22.0,24.0,68.0,3.0,3.0,289.0,15.0,2.0,1.0,3.0,2.0,1.0,319.0,13.78,334,303,41,80,14,3,14,41,25,0,75,5,0,1,5,9,2,9,78.0,81.0,49.0,47.0,41.0,75.0,16.0,10.0,300.0,15.0,1.0,3.0,7.0,1.0,1.0,353.0,23.01,353,307,29,72,11,0,7,28,38,0,94,5,0,2,6,2,1,9,0
0,LAN,MIL,2022-08-15,70.0,49.0,22.0,19.0,17.0,65.0,5.0,2.0,259.0,12.0,2.0,0.0,1.0,0.0,0.0,280.0,15.4,313,281,59,85,25,0,15,56,25,1,64,3,0,4,2,8,1,8,73.0,50.0,29.0,26.0,24.0,74.0,14.0,2.0,259.0,8.0,0.0,0.0,2.0,2.0,0.0,288.0,14.85,294,260,28,53,7,2,10,28,27,1,74,5,0,2,4,3,1,8,0
0,TBA,NYA,2022-08-16,69.67,65.0,31.0,29.0,14.0,73.0,4.0,5.0,265.0,18.0,0.0,1.0,2.0,3.0,1.0,289.0,14.03,292,265,33,58,12,1,7,33,24,0,77,1,1,1,0,2,2,8,80.67,63.0,34.0,32.0,29.0,72.0,7.0,6.0,289.0,13.0,1.0,2.0,1.0,3.0,1.0,327.0,16.310000000000002,343,306,26,62,13,0,7,26,29,2,91,5,1,2,7,4,4,9,0
0,BOS,PIT,2022-08-16,73.67,69.0,43.0,41.0,26.0,64.0,9.0,2.0,276.0,10.0,5.0,1.0,7.0,3.0,0.0,307.0,14.83,293,271,32,68,20,0,9,31,16,1,68,3,0,3,12,0,2,8,74.33,73.0,44.0,43.0,35.0,58.0,6.0,8.0,284.0,20.0,0.0,2.0,8.0,3.0,2.0,333.0,16.05,332,302,34,67,12,2,8,31,24,0,91,5,1,0,5,9,2,9,0
0,ARI,SFN,2022-08-16,88.0,70.0,35.0,35.0,33.0,78.0,6.0,3.0,322.0,19.0,1.0,2.0,10.0,2.0,3.0,360.0,17.259999999999998,365,323,47,85,17,1,9,42,31,1,48,6,1,4,10,10,4,10,79.33,83.0,38.0,33.0,23.0,81.0,11.0,5.0,313.0,15.0,1.0,1.0,3.0,1.0,1.0,343.0,17.64,354,303,46,81,19,0,13,43,39,3,74,7,1,4,4,4,0,9,1
0,LAN,MIL,2022-08-16,70.0,49.0,21.0,18.0,16.0,62.0,5.0,2.0,260.0,12.0,2.0,0.0,1.0,0.0,0.0,279.0,14.4,313,278,55,79,23,0,17,53,27,1,62,3,0,5,2,7,1,8,73.0,49.0,32.0,28.0,23.0,73.0,16.0,3.0,260.0,10.0,0.0,0.0,2.0,2.0,0.0,290.0,14.52,289,260,23,50,7,2,8,23,22,1,76,5,0,2,5,1,1,8,1
0,OAK,TEX,2022-08-16,79.0,82.0,47.0,44.0,29.0,60.0,14.0,0.0,315.0,13.0,4.0,4.0,7.0,1.0,1.0,345.0,13.07,336,295,21,60,11,0,5,20,38,0,68,2,1,0,9,5,4,9,80.0,67.0,40.0,34.0,39.0,70.0,8.0,3.0,298.0,14.0,0.0,0.0,5.0,1.0,0.0,346.0,16.96,343,303,42,80,13,2,8,40,32,1,89,4,1,3,5,6,0,9,0
0,BAL,TOR,2022-08-16,77.0,76.0,42.0,42.0,25.0,78.0,10.0,1.0,298.0,14.0,0.0,0.0,3.0,0.0,2.0,329.0,19.02,336,299,43,81,17,1,9,41,26,0,66,3,1,7,6,3,4,9,70.0,84.0,45.0,42.0,25.0,53.0,10.0,4.0,281.0,15.0,1.0,0.0,7.0,2.0,2.0,315.0,13.74,287,266,22,63,12,0,8,22,18,1,61,0,0,2,9,2,1,8,0
0,HOU,CHA,2022-08-16,79.0,77.0,33.0,32.0,25.0,79.0,6.0,5.0,298.0,12.0,1.0,1.0,6.0,3.0,0.0,331.0,13.13,321,292,42,73,14,2,8,42,23,0,50,2,0,4,8,4,0,9,86.0,81.0,38.0,34.0,28.0,89.0,8.0,1.0,330.0,9.0,0.0,0.0,7.0,0.0,0.0,362.0,13.36,374,344,36,94,16,0,9,34,22,1,77,5,0,3,6,1,2,9,1
0,NYN,ATL,2022-08-16,89.0,81.0,29.0,26.0,22.0,110.0,6.0,6.0,346.0,17.0,0.0,0.0,9.0,0.0,1.0,377.0,16.849999999999998,364,322,49,86,20,1,5,45,30,6,69,8,1,3,8,6,1,9,89.0,85.0,39.0,35.0,32.0,87.0,7.0,4.0,344.0,22.0,1.0,4.0,8.0,1.0,1.0,383.0,13.48,396,360,57,100,28,2,15,56,30,2,93,4,0,2,9,6,0,8,1
0,SEA,LAA,2022-08-16,92.0,80.0,39.0,37.0,28.0,98.0,8.0,4.0,342.0,20.0,0.0,2.0,3.0,3.0,1.0,378.0,13.92,378,327,37,68,13,0,9,33,40,3,89,5,3,3,6,5,1,9,92.0,67.0,29.0,24.0,38.0,85.0,9.0,3.0,332.0,12.0,0.0,3.0,8.0,1.0,0.0,376.0,15.45,369,341,33,72,12,2,9,33,21,3,95,3,2,2,4,3,3,9,0
0,SDN,MIA,2022-08-16,77.0,84.0,36.0,31.0,19.0,73.0,10.0,8.0,304.0,10.0,1.0,0.0,7.0,0.0,1.0,337.0,12.78,348,312,42,76,20,0,8,40,31,2,65,3,0,1,4,2,0,9,87.0,79.0,30.0,29.0,28.0,83.0,10.0,1.0,327.0,16.0,0.0,1.0,6.0,2.0,0.0,357.0,15.19,357,325,21,70,14,4,7,19,29,1,81,2,0,1,7,10,3,9,1
0,KCR,MIN,2022-08-16,89.0,92.0,45.0,43.0,32.0,84.0,16.0,4.0,348.0,11.0,0.0,0.0,1.0,1.0,1.0,387.0,17.770000000000003,361,328,49,86,16,3,12,48,25,0,75,3,2,3,8,7,1,9,71.0,70.0,35.0,31.0,22.0,70.0,8.0,1.0,272.0,23.0,1.0,3.0,6.0,2.0,1.0,299.0,14.42,310,281,30,72,12,2,8,29,23,2,68,3,1,2,6,6,0,8,1
0,COL,SLN,2022-08-16,71.0,84.0,44.0,42.0,22.0,43.0,13.0,3.0,280.0,21.0,3.0,0.0,6.0,1.0,1.0,309.0,9.71,306,274,45,79,16,1,8,43,28,2,54,1,0,3,7,3,0,8,71.0,80.0,45.0,43.0,20.0,69.0,9.0,1.0,284.0,10.0,3.0,1.0,0.0,0.0,0.0,308.0,11.739999999999998,301,270,44,73,18,2,14,44,25,0,60,3,0,3,3,4,1,8,1
0,PHI,CIN,2022-08-16,80.0,69.0,24.0,23.0,22.0,71.0,4.0,1.0,295.0,17.0,2.0,1.0,4.0,2.0,1.0,320.0,14.36,341,310,38,83,16,2,9,38,25,0,80,5,0,1,4,13,2,9,79.0,86.0,48.0,46.0,37.0,76.0,14.0,10.0,308.0,17.0,1.0,3.0,9.0,1.0,1.0,357.0,21.89,350,309,31,74,13,0,8,30,33,0,94,5,0,2,6,3,1,9,0
0,DET,CLE,2022-08-16,87.0,94.0,42.0,39.0,28.0,64.0,8.0,6.0,343.0,18.0,1.0,0.0,6.0,3.0,0.0,380.0,22.33,356,338,31,75,16,0,5,29,14,1,114,3,0,1,6,3,2,9,90.0,64.0,20.0,20.0,13.0,101.0,5.0,2.0,327.0,16.0,0.0,1.0,1.0,2.0,0.0,342.0,21.46,378,349,42,95,15,1,8,40,21,0,56,6,0,2,8,12,2,9,0
0,COL,SLN,2022-08-17,70.0,84.0,47.0,45.0,25.0,45.0,14.0,6.0,278.0,20.0,3.0,0.0,6.0,2.0,1.0,313.0,10.9,308,276,46,77,15,1,6,44,29,2,55,0,0,3,6,3,0,8,71.0,84.0,49.0,47.0,20.0,70.0,9.0,1.0,289.0,11.0,3.0,1.0,1.0,0.0,0.0,313.0,13.31,310,274,48,78,16,2,16,48,26,0,60,6,0,4,4,4,1,8,1
0,NYN,ATL,2022-08-17,80.0,70.0,27.0,24.0,24.0,91.0,7.0,4.0,303.0,9.0,0.0,0.0,9.0,1.0,1.0,334.0,14.0,313,282,35,68,17,1,5,32,24,5,70,5,0,2,9,4,1,9,82.0,67.0,25.0,24.0,26.0,88.0,7.0,1.0,304.0,19.0,1.0,3.0,6.0,1.0,0.0,332.0,13.63,353,317,55,89,20,2,16,53,32,2,74,2,0,2,9,6,1,8,0
0,BAL,TOR,2022-08-17,77.0,77.0,41.0,41.0,24.0,78.0,10.0,0.0,298.0,12.0,0.0,0.0,3.0,1.0,2.0,327.0,19.91,334,301,41,77,12,1,11,39,25,0,65,2,0,6,6,3,4,9,71.0,80.0,42.0,39.0,26.0,56.0,11.0,4.0,281.0,10.0,0.0,0.0,6.0,2.0,2.0,315.0,13.660000000000002,282,264,21,63,12,0,8,21,15,1,58,0,0,2,10,0,2,8,1
0,HOU,CHA,2022-08-17,79.0,77.0,33.0,32.0,26.0,78.0,6.0,5.0,296.0,12.0,1.0,1.0,5.0,3.0,0.0,330.0,12.47,327,295,44,76,14,2,9,44,26,0,51,2,0,4,7,4,0,9,87.0,83.0,33.0,31.0,26.0,90.0,8.0,1.0,333.0,12.0,0.0,0.0,7.0,0.0,2.0,363.0,14.010000000000002,378,347,40,102,16,0,9,38,23,1,72,5,0,3,8,1,2,9,0
0,PHI,CIN,2022-08-17,80.0,65.0,23.0,22.0,18.0,78.0,5.0,0.0,292.0,14.0,2.0,1.0,4.0,3.0,1.0,311.0,13.52,346,317,38,88,16,0,11,38,23,0,83,4,0,2,4,13,2,9,79.0,95.0,54.0,52.0,34.0,79.0,17.0,9.0,319.0,17.0,1.0,3.0,10.0,0.0,1.0,364.0,21.74,343,310,28,75,12,0,6,27,26,0,100,4,0,2,5,3,1,9,1
0,DET,CLE,2022-08-17,87.0,93.0,44.0,40.0,27.0,57.0,7.0,6.0,341.0,17.0,2.0,0.0,7.0,4.0,0.0,378.0,21.010000000000005,361,341,26,74,14,0,5,24,18,1,115,2,0,0,6,5,2,9,90.0,69.0,23.0,23.0,16.0,99.0,6.0,2.0,332.0,15.0,0.0,1.0,3.0,2.0,0.0,350.0,20.739999999999995,380,349,41,93,15,2,8,40,22,0,55,6,1,2,7,12,3,9,1
